Date,Unnamed: 0,Open,High,Low,Close,Volume,OtherData,EMA-18,EMA-50,EMA-100
2006-08-01,0,4.3,4.3,4.25,4.25,725000.0,-987200.0,,,
2006-08-02,1,4.15,4.15,4.05,4.1,486000.0,205000.0,,,
2006-08-03,2,4.05,4.2,4.05,4.2,737000.0,1533000.0,,,
2006-08-04,3,4.25,4.25,4.25,4.25,758000.0,127500.0,,,
2006-08-07,4,4.25,4.4,4.25,4.4,453000.0,761800.0,,,
2006-08-08,5,4.4,4.45,4.4,4.4,880000.0,660000.0,,,
2006-08-09,6,4.35,4.35,4.25,4.3,262000.0,476050.0,,,
2006-08-10,7,4.2,4.25,4.15,4.25,1394000.0,705650.0,,,
2006-08-11,8,4.2,4.2,4.2,4.2,295000.0,336000.0,,,
2006-08-14,9,4.15,4.15,4.05,4.05,1042000.0,636500.0,,,
2006-08-15,10,4.05,4.05,4.05,4.05,1876000.0,3786750.0,,,
2006-08-16,11,4.1,4.2,4.1,4.2,844000.0,3228050.0,,,
2006-08-17,12,4.2,4.25,4.2,4.2,623000.0,720000.0,,,
2006-12-04,13,5.1,5.5,5.1,5.4,5088000.0,1256000.0,,,
2006-12-05,14,5.5,5.8,5.3,5.7,8004000.0,3024500.0,,,
2006-12-07,15,5.9,6.4,5.9,6.2,21869000.0,42397400.0,,,
2006-12-08,16,6.2,6.3,6.0,6.1,5247000.0,17851000.0,,,
2006-12-11,17,6.2,6.5,6.1,6.3,3734000.0,15157900.0,4.697222222222221,,
2006-12-12,18,6.1,6.3,6.1,6.2,3825000.0,14431600.0,4.855409356725147,,
2006-12-13,19,6.2,6.3,6.1,6.2,5864000.0,5865200.0,4.996945213911973,,
2006-12-14,20,6.2,6.4,6.1,6.2,6549000.0,33189300.0,5.1235825598159765,,
2006-12-15,21,6.2,6.3,6.2,6.3,2077000.0,3188700.0,5.2474159745721884,,
2006-12-18,22,6.3,6.3,6.2,6.3,2082000.0,128300.0,5.358214293038273,,
2006-12-19,23,6.1,6.3,6.1,6.2,2539000.0,4277200.0,5.446823314823718,,
2006-12-20,24,6.2,6.2,6.0,6.0,3189000.0,190800.0,5.505052439579116,,
2006-12-21,25,6.1,6.1,5.9,6.0,2938000.0,4755400.0,5.557152182781315,,
2006-12-22,26,5.9,6.0,5.8,5.8,2947000.0,2502800.0,5.5827151109095965,,
2006-12-27,27,5.6,6.0,5.6,6.0,94000.0,245800.0,5.6266398360770085,,
2006-12-28,28,6.0,6.1,6.0,6.1,1736000.0,6261900.0,5.6764672217531125,,
2006-12-29,29,6.1,6.1,6.0,6.1,1557000.0,9040200.0,5.7210496194633125,,
2006-11-02,30,4.9,4.95,4.9,4.9,732000.0,1415600.0,5.634623343730331,,
2006-11-03,31,4.9,4.9,4.75,4.75,565000.0,0.0,5.541505097021876,,
2006-11-06,32,4.75,4.85,4.75,4.8,1798000.0,-247500.0,5.463451928914308,,
2006-11-07,33,4.85,4.85,4.8,4.8,554000.0,0.0,5.3936148837654345,,
2006-11-08,34,4.75,4.75,4.75,4.75,2068000.0,2056750.0,5.325865948632232,,
2006-11-09,35,4.75,4.75,4.7,4.75,395000.0,1026250.0,5.265248480355153,,
2006-11-10,36,4.7,4.85,4.7,4.85,1201000.0,38000.0,5.221538114001978,,
2006-11-13,37,4.8,4.8,4.75,4.75,1828000.0,825250.0,5.171902523054403,,
2006-11-14,38,4.75,4.8,4.75,4.75,2384000.0,685950.0,5.127491731153939,,
2006-11-15,39,4.8,5.2,4.8,5.2,27819000.0,4812600.0,5.135124180506156,,
2006-11-16,40,5.1,5.1,5.0,5.1,827000.0,1377000.0,5.1314268983476135,,
2006-11-17,41,5.1,5.2,5.1,5.1,3407000.0,2585700.0,5.128118803784707,,
2006-11-20,42,5.2,5.2,5.1,5.1,935000.0,1498900.0,5.125158929702106,,
2006-11-21,43,5.1,5.1,5.1,5.1,901000.0,765000.0,5.1225106213124105,,
2006-11-22,44,5.1,5.1,5.0,5.0,2567000.0,-5777500.0,5.10961476643742,,
2006-11-23,45,4.95,5.0,4.95,5.0,2480000.0,405450.0,5.098076369970324,,
2006-11-24,46,5.1,5.4,5.1,5.2,3702000.0,4196900.0,5.1088051731313415,,
2006-11-27,47,5.2,5.3,5.2,5.2,266000.0,520000.0,5.1184046285912,,
2006-11-28,48,5.1,5.1,5.0,5.0,860000.0,-1560000.0,5.105940983476337,,
2006-11-29,49,5.0,5.1,5.0,5.1,1178000.0,4886200.0,5.105315616794617,5.143000000000002,
2006-11-30,50,5.0,5.2,5.0,5.1,4632000.0,0.0,5.104756078184657,5.141313725490198,
2006-10-02,51,3.75,3.8,3.75,3.8,389000.0,380000.0,4.967413333112588,5.08871318723568,
2006-10-03,52,3.8,3.85,3.8,3.8,366000.0,1140000.0,4.8445277191007365,5.038175415187221,
2006-10-04,53,3.8,3.8,3.75,3.8,1340000.0,2366950.0,4.734577432879607,4.989619516552429,
2006-10-05,54,3.85,4.0,3.85,4.0,1431000.0,-173950.0,4.657253492576492,4.950810908060176,
2006-10-06,55,4.05,4.2,4.05,4.15,5253000.0,11110600.0,4.6038583880947535,4.919406558724483,
2006-10-09,56,4.15,4.15,4.15,4.15,65000.0,-124500.0,4.556083820926887,4.889233752499994,
2006-10-10,57,4.15,4.25,4.15,4.25,2694000.0,1415850.0,4.5238644713556315,4.864165762205876,
2006-10-11,58,4.25,4.25,4.25,4.25,611000.0,850000.0,4.495036632265569,4.8400808303546645,
2006-10-12,59,4.25,4.25,4.2,4.2,1916000.0,7562500.0,4.463980144658667,4.814979621321148,
