,Date,Open,High,Low,Close,Volume,OtherData
0,2010-09-30,10.0,10.0,10.0,10.0,100,0
1,2010-10-20,10.0,10.98,10.0,10.98,200,0
2,2011-03-11,10.86,10.86,10.86,10.86,300,0
3,2011-03-23,11.5,11.5,11.5,11.5,400,0
4,2011-05-12,10.86,10.86,10.86,10.86,100,0
5,2011-08-24,10.86,10.86,10.86,10.86,100,0
