^FINANCIAL,04/10/2006,706.2,708.63,703.57,706.42,11113,42240
BDO,04/10/2006,35,35,35,35,203100,0
BPI,04/10/2006,62,62,61.5,62,1885600,30032800
CHIB,04/10/2006,730,750,730,750,790,0
CSB,04/10/2006,19,19,19,19,300,0
EIB,04/10/2006,0.47,0.48,0.47,0.48,4700000,0
EPCI,04/10/2006,71,71,69,70,465900,-8271800
IBNK,04/10/2006,32,32,32,32,1000,0
MBT,04/10/2006,38.5,38.5,38,38.5,750400,19463200
PNB,04/10/2006,34,34,34,34,3200,0
PSB,04/10/2006,38,39,37.5,39,2700,0
RCB,04/10/2006,13.5,13.5,13.25,13.5,80600,0
SECB,04/10/2006,47,47,46,46,4900,-94000
UBP,04/10/2006,39,39,38,38,1600,0
FAF,04/10/2006,0.41,0.51,0.41,0.51,20000,0
FFI,04/10/2006,3.7,3.7,3.7,3.7,1000,0
FMIC,04/10/2006,28,28,28,28,10000,0
MFC,04/10/2006,3240,3240,3240,3240,520,0
PSE,04/10/2006,185,185,185,185,6000,1110000
SLF,04/10/2006,2180,2180,2180,2180,730,0
V,04/10/2006,1.04,1.06,1.04,1.04,2975000,0
^INDUSTRIAL,04/10/2006,3069.1,3072.96,3042,3053.19,39669,15512
FGEN,04/10/2006,43,44.5,43,44.5,80500,1449500
FPH,04/10/2006,46,46.5,45.5,46.5,647400,-1212100
MER,04/10/2006,14,14,14,14,18900,0
MERB,04/10/2006,21.25,21.25,21,21,45200,-475075
MWC,04/10/2006,6.3,6.4,6.3,6.4,10317000,16069900
PCOR,04/10/2006,4.45,4.45,4.35,4.35,762000,-1694000
TA,04/10/2006,0.93,0.93,0.93,0.93,120000,0
AMC,04/10/2006,3.6,3.6,3.6,3.6,14000,0
CAC,04/10/2006,1.7,1.7,1.7,1.7,22000,0
CAT,04/10/2006,1.22,1.22,1.22,1.22,2000,0
GSMI,04/10/2006,19.5,19.5,19.5,19.5,25100,97500
JFC,04/10/2006,36,36,35,35.5,422500,-3252050
PCKH,04/10/2006,4.05,4.05,4.05,4.05,10000,0
RFM,04/10/2006,0.72,0.76,0.72,0.75,1840000,0
ROX,04/10/2006,2.7,2.7,2.65,2.7,79000,0
