^FINANCIAL,01/26/2009,445.9,446.26,436.58,442.12,71230,-2591
BDO,01/26/2009,23.5,23.5,23.5,23.5,23100,23500
BPI,01/26/2009,37.5,37.5,36.5,36.5,1018300,-5036200
CHIB,01/26/2009,367.5,370,365,370,1570,0
MBT,01/26/2009,24,24,23.75,23.75,1173200,4909125
PNB,01/26/2009,14.25,14.25,14,14,80000,-347050
RCB,01/26/2009,10,10.25,10,10.25,14000,0
SECB,01/26/2009,23.75,23.75,23.5,23.5,3500,0
UBP,01/26/2009,20.25,20.25,20,20,62500,-1255400
BKD,01/26/2009,1.12,1.12,1.12,1.12,10000,0
FAF,01/26/2009,0.46,0.46,0.44,0.44,150000,-66600
MED,01/26/2009,0.195,0.195,0.195,0.195,200000,0
MFC,01/26/2009,750,750,750,750,200,0
NRCP,01/26/2009,1.26,1.26,1.22,1.22,11000,0
PSE,01/26/2009,134,134,132,134,11260,-818740
SLF,01/26/2009,720,850,720,830,410,0
V,01/26/2009,1.04,1.06,1.04,1.06,125000,0
^INDUSTRIAL,01/26/2009,2175.87,2209.86,2170.28,2198.91,317392,36149
AP,01/26/2009,3.95,4,3.95,4,79000,0
EDC,01/26/2009,2.26,2.3,2.26,2.28,19010000,-11682260
FGEN,01/26/2009,13,13.5,13,13.5,965800,0
FPH,01/26/2009,20,20.25,19.5,20,1729500,20453775
MER,01/26/2009,58.5,59,58,58.5,139100,-4479500
MWC,01/26/2009,10.5,10.75,10.25,10.5,13722800,36994150
PCOR,01/26/2009,4.85,5.3,4.85,5.2,4917000,0
PNX,01/26/2009,4.2,4.35,4.2,4.35,18000,0
AMC,01/26/2009,3.85,3.85,3.85,3.85,3000,0
GSMI,01/26/2009,13.25,13.25,13,13,11000,-78750
JFC,01/26/2009,41,41.5,40.5,40.5,371700,-492000
PIP,01/26/2009,0.86,0.86,0.86,0.86,30000,0
SMB,01/26/2009,9.4,9.6,9.4,9.6,2259000,-4678000
SMC,01/26/2009,40,40,39.5,40,22900,0
SMCB,01/26/2009,41,41,41,41,500,0
TUNA,01/26/2009,1.5,1.56,1.5,1.56,92000,0
URC,01/26/2009,6.8,6.8,6.8,6.8,22000,0
VITA,01/26/2009,0.155,0.155,0.155,0.155,120000,0
CMT,01/26/2009,0.31,0.31,0.29,0.29,2350000,124000
EEI,01/26/2009,0.84,0.86,0.84,0.86,6970000,0
COAT,01/26/2009,1.66,1.68,1.66,1.66,19000,-11660
MUSX,01/26/2009,0.1,0.11,0.1,0.11,18570000,0
SPH,01/26/2009,2.65,2.65,2.65,2.65,4000,0
^HOLDING,01/26/2009,910.29,918.59,908.79,916.19,45148,19167
AC,01/26/2009,205,207,204,206,12770,-116390
AEV,01/26/2009,5.8,5.8,5.8,5.8,1000,0
AGI,01/26/2009,1.66,1.72,1.66,1.7,3870000,0
AJO,01/26/2009,0.041,0.043,0.041,0.043,1100000,0
ATN,01/26/2009,4.8,4.95,4.8,4.95,20000,0
ATNB,01/26/2009,4.85,5.1,4.85,5.1,21000,0
BPC,01/26/2009,1.12,1.14,1.1,1.1,1963000,0
DMC,01/26/2009,2.65,2.65,2.65,2.65,30000,0
FDC,01/26/2009,1.08,1.08,1.08,1.08,5000,0
