^FINANCIAL,07/13/2009,549.85,552.64,546.79,548.5,121510,-35625
BDO,07/13/2009,31.5,32,31,31.5,842500,-9188550
BPI,07/13/2009,43,43.5,43,43,725700,-712200
CHIB,07/13/2009,335,335,335,335,370,0
CSB,07/13/2009,27.5,27.5,27.5,27.5,500,0
MBT,07/13/2009,32,32,31.5,31.5,1184100,-25730100
PNB,07/13/2009,20.5,21,20.5,20.75,124500,41500
RCB,07/13/2009,14.75,14.75,14.75,14.75,329400,2065000
SECB,07/13/2009,40.5,42,40.5,42,10500,0
UBP,07/13/2009,25,25,24.75,24.75,712800,-2101200
BLFI,07/13/2009,1.24,1.28,1.24,1.28,8000,0
COL,07/13/2009,7.6,7.6,7.6,7.6,5000,0
I,07/13/2009,3.85,4.05,3.85,4.05,11000,0
MED,07/13/2009,0.16,0.17,0.16,0.17,1120000,0
NRCP,07/13/2009,1.62,1.62,1.62,1.62,147000,0
PSE,07/13/2009,292.5,292.5,290,290,60,0
V,07/13/2009,1.04,1.06,1.02,1.02,32000,0
^INDUSTRIAL,07/13/2009,3630.3,3631.23,3586.99,3599.91,361024,-20191
AP,07/13/2009,5.8,5.8,5.7,5.7,739000,-581400
EDC,07/13/2009,3.9,3.9,3.85,3.9,4606000,-3208100
FGEN,07/13/2009,20.75,21,20.25,20.5,2010800,-17546200
FPH,07/13/2009,32.5,33.5,32.5,32.5,3342100,18694650
MER,07/13/2009,179,179,173,174,573210,-24592820
MWC,07/13/2009,14.25,14.5,14.25,14.25,1958300,-4855275
PCOR,07/13/2009,5.3,5.5,5.2,5.5,1442000,-5904200
PNX,07/13/2009,5.1,5.3,5.1,5.3,13000,0
PWR,07/13/2009,0.3,0.3,0.3,0.3,30000,0
TA,07/13/2009,0.95,0.96,0.95,0.95,150000,0
ANI,07/13/2009,11.75,11.75,11.75,11.75,5000,0
GSMI,07/13/2009,16.75,16.75,16.75,16.75,1500,0
JFC,07/13/2009,49,49,48.5,49,591800,15007350
PIP,07/13/2009,1.38,1.38,1.38,1.38,425000,-1380
RFM,07/13/2009,0.34,0.34,0.32,0.33,2140000,0
SMB,07/13/2009,8.9,8.9,8.9,8.9,14000,0
SMC,07/13/2009,60,60,60,60,80100,0
SMCB,07/13/2009,60,60,60,60,45700,0
TUNA,07/13/2009,1.52,1.52,1.48,1.48,3188000,0
URC,07/13/2009,7.6,7.6,7.4,7.4,681000,3171800
VITA,07/13/2009,0.12,0.12,0.12,0.12,10000,0
CMT,07/13/2009,0.78,0.78,0.75,0.77,180000,-15600
EEI,07/13/2009,1.62,1.64,1.62,1.64,579000,32400
HLCM,07/13/2009,3.2,3.25,3.15,3.25,182000,-364250
RCM,07/13/2009,2.06,2.06,2.06,2.06,33000,0
T,07/13/2009,3.2,3.2,3.2,3.2,23000,0
COAT,07/13/2009,2.18,2.18,2.16,2.16,114000,0
MUSX,07/13/2009,0.1,0.105,0.1,0.105,4180000,0
SPH,07/13/2009,2.8,2.85,2.8,2.8,304000,-28000
^HOLDING,07/13/2009,1346.86,1358.05,1339.06,1340.21,674482,-76854
ABA,07/13/2009,0.98,0.99,0.94,0.99,610000,0
AC,07/13/2009,270,270,267.5,267.5,210200,-40038525
AEV,07/13/2009,6.4,6.4,6.4,6.4,1000,0
AGI,07/13/2009,3.3,3.55,3.3,3.4,30305000,14532200
ANS,07/13/2009,2.34,2.34,2.34,2.34,561000,-1078740
APO,07/13/2009,1.14,1.14,1.14,1.14,191000,0
ATN,07/13/2009,4.15,4.25,4,4.1,888000,0
ATNB,07/13/2009,4.7,4.85,4.65,4.8,296000,0
BPC,07/13/2009,2.26,2.4,2.26,2.34,45875000,-3778000
DMC,07/13/2009,6.9,6.9,6.8,6.8,623000,133500
FDC,07/13/2009,1.76,1.82,1.76,1.82,4000,0
HI,07/13/2009,1.86,1.86,1.86,1.86,20000,0
JGS,07/13/2009,4.25,4.25,4.15,4.15,160000,-295000
LIHC,07/13/2009,7.7,8,7.6,8,1769000,0
MHC,07/13/2009,0.31,0.31,0.31,0.31,10000,0
MIC,07/13/2009,2.75,2.75,2.6,2.75,86000,0
MII,07/13/2009,1.8,1.8,1.8,1.8,5000,0
MPI,07/13/2009,5.7,5.8,5.6,5.6,1257000,95200
PA,07/13/2009,0.075,0.0775,0.0725,0.0725,12600000,0
