^FINANCIAL,01/23/2009,450.1,450.1,441.4,443.73,112658,-30498
ASIA,01/23/2009,4.7,4.7,4.7,4.7,10000,0
BDO,01/23/2009,24,24,23.5,23.5,359600,194975
BPI,01/23/2009,37.5,37.5,36.5,37,2009900,-28251900
CHIB,01/23/2009,372.5,372.5,367.5,367.5,3760,-267650
CHTR,01/23/2009,27.5,27.5,27.5,27.5,7300,0
MBT,01/23/2009,23.75,23.75,23.25,23.5,1017400,-56525
PNB,01/23/2009,14,14.25,14,14.25,55100,-259000
RCB,01/23/2009,10,10,10,10,26000,0
SECB,01/23/2009,23.5,23.75,23.5,23.75,12000,0
UBP,01/23/2009,20.5,20.5,20,20,77000,-1551825
BKD,01/23/2009,1.1,1.1,1.08,1.1,37000,0
COL,01/23/2009,4.45,4.45,4.45,4.45,1000,0
I,01/23/2009,4.35,4.35,4.3,4.35,45000,-65250
MFC,01/23/2009,750,750,750,750,30,0
PSE,01/23/2009,134,134,134,134,11000,-241200
V,01/23/2009,1.06,1.06,1.06,1.06,20000,0
^INDUSTRIAL,01/23/2009,2140.36,2175.87,2135.84,2175.87,426179,-93542
AP,01/23/2009,3.95,3.95,3.95,3.95,5620000,-6967800
EDC,01/23/2009,2.24,2.26,2.24,2.26,8795000,-9951540
FGEN,01/23/2009,12.75,13.25,12.75,13.25,1179600,-4267625
FPH,01/23/2009,19,20,18.75,19.75,1407000,5956700
MER,01/23/2009,58,58.5,57.5,58.5,151800,372700
MWC,01/23/2009,9.5,10.5,9.5,10.5,28732000,-71146100
PCOR,01/23/2009,4.7,4.8,4.7,4.8,285000,0
PNX,01/23/2009,4.2,4.35,4.2,4.35,40000,0
TA,01/23/2009,0.6,0.75,0.6,0.75,20000,0
GSMI,01/23/2009,13,13.25,13,13.25,41800,-225475
JFC,01/23/2009,40,41,40,40.5,360500,-8270250
PIP,01/23/2009,0.85,0.85,0.85,0.85,270000,-153000
SMB,01/23/2009,9.4,9.5,9.3,9.3,2357000,1415000
SMC,01/23/2009,40,40,39.5,39.5,21500,0
SMCB,01/23/2009,41,41,41,41,8100,106600
TUNA,01/23/2009,1.5,1.54,1.46,1.5,740000,0
URC,01/23/2009,6.9,6.9,6.6,6.8,528000,-397200
VITA,01/23/2009,0.15,0.15,0.15,0.15,400000,0
CMT,01/23/2009,0.3,0.3,0.3,0.3,410000,0
EEI,01/23/2009,0.84,0.84,0.83,0.83,20000,0
RCM,01/23/2009,0.88,0.88,0.88,0.88,50000,0
T,01/23/2009,3,3,2.95,2.95,19000,0
VUL,01/23/2009,0.6,0.6,0.6,0.6,50000,0
COAT,01/23/2009,1.66,1.66,1.66,1.66,30000,-16600
EURO,01/23/2009,1.8,1.8,1.8,1.8,4000,1800
MUSX,01/23/2009,0.1,0.105,0.1,0.105,4700000,0
SPH,01/23/2009,2.65,2.65,2.65,2.65,1000,0
^HOLDING,01/23/2009,912.43,915.78,896.03,907.35,151393,-50644
ABA,01/23/2009,0.6,0.6,0.6,0.6,10000,0
AC,01/23/2009,206,208,201,203,568950,-41988040
AEV,01/23/2009,5.4,5.7,5.4,5.7,86000,0
AGI,01/23/2009,1.64,1.66,1.64,1.64,3629000,-3500380
AJO,01/23/2009,0.041,0.043,0.041,0.043,1300000,0
APM,01/23/2009,0.0055,0.0055,0.0055,0.0055,55000000,0
APO,01/23/2009,0.65,0.65,0.65,0.65,10000,0
ATN,01/23/2009,4.85,4.95,4.65,4.9,124000,0
ATNB,01/23/2009,4.9,5.1,4.9,5.1,27000,0
BPC,01/23/2009,1.1,1.12,1.08,1.1,5903000,-11080
DMC,01/23/2009,2.55,2.6,2.55,2.6,732000,-1864200
FDC,01/23/2009,1.1,1.1,1.08,1.08,51000,0
FJPB,01/23/2009,0.85,0.85,0.85,0.85,10000,0
JGS,01/23/2009,2.2,2.28,2.2,2.28,627000,0
LIHC,01/23/2009,2.9,3.1,2.8,2.9,559000,0
MIC,01/23/2009,1.96,1.96,1.96,1.96,1000,0
PRIM,01/23/2009,0.31,0.33,0.31,0.33,200000,0
SM,01/23/2009,200,200,196,197,79450,-3281130
WIN,01/23/2009,0.165,0.165,0.165,0.165,7830000,0
^PROPERTY,01/23/2009,631.23,635.37,624.85,635.37,112985,-8354
ALI,01/23/2009,6.9,7.1,6.8,7.1,5324000,24982800
BRN,01/23/2009,3.45,3.45,3.35,3.45,537000,54400
CHI,01/23/2009,1.48,1.48,1.48,1.48,200000,-296000
FLI,01/23/2009,0.43,0.43,0.42,0.42,2050000,-420000
LND,01/23/2009,0.215,0.215,0.215,0.215,170000,0
MEG,01/23/2009,0.62,0.62,0.61,0.62,59820000,-12242800
PHES,01/23/2009,0.15,0.15,0.15,0.15,41810000,0
PRMX,01/23/2009,4.2,4.2,4.2,4.2,20000,0
RLC,01/23/2009,4.85,4.85,4.8,4.8,136000,-442200
