^FINANCIAL,07/15/2009,551.55,561.86,551.55,558.27,451309,-141529
ASIA,07/15/2009,5.5,5.8,5.5,5.8,35000,0
BDO,07/15/2009,31.5,32,31,31.5,2351100,-50574100
BPI,07/15/2009,44,44.5,43.5,44,6210500,-34263400
CHIB,07/15/2009,340,340,337.5,340,8840,359750
MBT,07/15/2009,32,32.5,32,32.5,2532100,-58308550
PNB,07/15/2009,21.25,21.5,21,21.25,364000,10500
RCB,07/15/2009,14.75,15,14.75,15,180500,639925
SECB,07/15/2009,42,42.5,42,42.5,30500,-337000
UBP,07/15/2009,24.75,25,24.75,25,213000,959100
BKD,07/15/2009,1.02,1.06,1.02,1.06,15000,0
COL,07/15/2009,7.6,7.7,7.5,7.7,22000,0
I,07/15/2009,4.05,4.1,4.05,4.1,20000,-16200
MED,07/15/2009,0.18,0.18,0.18,0.18,1770000,0
NRCP,07/15/2009,1.62,1.66,1.62,1.66,75000,0
PSE,07/15/2009,287.5,287.5,287.5,287.5,1110,0
SLF,07/15/2009,1050,1050,1050,1050,90,0
V,07/15/2009,1.06,1.06,1.04,1.04,516000,0
^INDUSTRIAL,07/15/2009,3556.17,3609.59,3556.17,3595.04,911032,-31884
ACR,07/15/2009,0.6,0.65,0.6,0.65,120000,6500
AP,07/15/2009,5.7,5.8,5.7,5.7,5869000,5943200
EDC,07/15/2009,3.85,4,3.8,4,55392000,75369000
FGEN,07/15/2009,20.75,21.5,20.5,21.25,3824200,-45023800
FPH,07/15/2009,33,35,32.5,34,6484800,20789600
MER,07/15/2009,170,172,166,166,1097280,-125377200
MWC,07/15/2009,14.5,14.75,14.5,14.5,1088000,9232150
PCOR,07/15/2009,5.3,5.4,5.3,5.4,1231000,-4806600
PNX,07/15/2009,5.2,5.2,5.2,5.2,66000,0
PWR,07/15/2009,0.3,0.3,0.3,0.3,100000,0
SPC,07/15/2009,2.75,2.75,2.75,2.75,4000,0
TA,07/15/2009,0.99,1,0.97,0.97,80000,0
AMC,07/15/2009,4.75,5,4.7,4.75,1459000,924350
ANI,07/15/2009,11.75,11.75,11.5,11.75,11200,-57500
GSMI,07/15/2009,17,17,17,17,35000,0
JFC,07/15/2009,49,49,48.5,48.5,2167100,32267050
PIP,07/15/2009,1.38,1.38,1.36,1.36,265000,0
RFM,07/15/2009,0.33,0.44,0.33,0.4,16920000,-16400
SFI,07/15/2009,0.19,0.2,0.19,0.2,1010000,0
SMB,07/15/2009,9.1,9.3,9.1,9.2,142000,0
SMC,07/15/2009,59,59.5,59,59.5,16700,0
SMCB,07/15/2009,59.5,59.5,59.5,59.5,48800,606900
TUNA,07/15/2009,1.52,1.52,1.48,1.5,3546000,300000
URC,07/15/2009,7.6,7.6,7.6,7.6,727000,661200
VITA,07/15/2009,0.125,0.125,0.125,0.125,100000,0
BCI,07/15/2009,8.5,8.6,8.5,8.6,32000,0
CMT,07/15/2009,0.76,0.83,0.76,0.83,9950000,-2223400
EEI,07/15/2009,1.62,1.68,1.62,1.68,696000,0
HLCM,07/15/2009,3.3,3.5,3.3,3.5,523000,-588250
RCM,07/15/2009,2.06,2.12,2.06,2.1,192000,0
COAT,07/15/2009,2.16,2.2,2.16,2.2,118000,-6600
ION,07/15/2009,1.34,1.4,1.34,1.4,38000,0
MUSX,07/15/2009,0.105,0.11,0.105,0.11,10450000,115500
SPH,07/15/2009,2.8,2.85,2.8,2.85,93000,0
^HOLDING,07/15/2009,1355.36,1365.63,1350.08,1365.63,725664,-200656
ABA,07/15/2009,0.98,0.99,0.94,0.98,1530000,0
AC,07/15/2009,272.5,272.5,267.5,270,730400,-154820525
AEV,07/15/2009,6.5,6.5,6.5,6.5,390000,650000
AGI,07/15/2009,3.45,3.7,3.4,3.7,32644000,6299050
AJO,07/15/2009,0.05,0.0525,0.05,0.0525,3000000,0
ANS,07/15/2009,2.32,2.34,2.32,2.34,94000,-210600
APO,07/15/2009,1.18,1.22,1.18,1.2,144000,0
ATN,07/15/2009,4,4.05,3.95,4.05,166000,0
ATNB,07/15/2009,4.3,4.45,4.3,4.4,36000,0
BPC,07/15/2009,2.44,2.55,2.4,2.55,57712000,20431090
DMC,07/15/2009,7,7.2,7,7.1,2624000,5692400
FDC,07/15/2009,1.82,1.88,1.82,1.86,361000,0
JGS,07/15/2009,4.35,4.35,4.2,4.35,94000,0
JOH,07/15/2009,1.2,1.2,1.2,1.2,22000,24000
LIHC,07/15/2009,8,8.5,8,8.5,1079000,0
MIC,07/15/2009,3,3.15,2.95,3,61000,0
MPI,07/15/2009,5.7,6,5.7,5.7,7260000,-14773100
PA,07/15/2009,0.0725,0.075,0.0725,0.075,31500000,-150000
POPI,07/15/2009,0.35,0.36,0.35,0.35,1040000,-87500
PRIM,07/15/2009,0.85,0.85,0.85,0.85,10000,0
SGI,07/15/2009,0.64,0.64,0.64,0.64,60000,0
SINO,07/15/2009,0.205,0.21,0.205,0.21,810000,0
SM,07/15/2009,300,302.5,300,300,608400,-63711000
SOC,07/15/2009,1.66,1.68,1.62,1.68,151000,0
ZHI,07/15/2009,0.32,0.32,0.29,0.3,15470000,0
^PROPERTY,07/15/2009,822.4,841.34,821.97,835.21,806147,-157180
ALI,07/15/2009,8.5,8.6,8.4,8.5,52122000,-50542500
ARA,07/15/2009,0.4,0.41,0.4,0.41,170000,0
BEL,07/15/2009,0.91,0.95,0.91,0.93,3030000,-9400
BRN,07/15/2009,3.25,3.25,3.15,3.15,1577000,32000
CHI,07/15/2009,1.8,1.8,1.8,1.8,50000,0
CPV,07/15/2009,1.76,1.76,1.76,1.76,100000,0
CPVB,07/15/2009,1.76,1.76,1.76,1.76,80000,0
CYBR,07/15/2009,0.37,0.41,0.37,0.4,37480000,30400
ELI,07/15/2009,0.42,0.42,0.41,0.41,1610000,0
ETON,07/15/2009,2.04,2.1,2,2.1,95000,0
FLI,07/15/2009,0.73,0.77,0.72,0.77,119040000,-3183300
LAND,07/15/2009,1.6,1.6,1.6,1.6,1000,0
LND,07/15/2009,0.3,0.31,0.3,0.31,4460000,0
MEG,07/15/2009,1.02,1.08,1.02,1.08,105719000,2086960
MRC,07/15/2009,0.205,0.205,0.205,0.205,200000,0
PRMX,07/15/2009,5.6,5.6,5.6,5.6,79000,0
