^FINANCIAL,11/08/2006,813.24,813.24,806.44,810.06,50324,76440
ASIA,11/08/2006,6.8,6.9,6.8,6.9,43000,0
BDO,11/08/2006,45.5,45.5,44.5,44.5,1462400,-19057100
BPI,11/08/2006,62.5,63,62.5,63,2913300,50032450
CHIB,11/08/2006,680,685,680,685,100,0
CSB,11/08/2006,20.5,20.5,20.5,20.5,300,0
EIB,11/08/2006,0.42,0.45,0.42,0.44,36470000,1384100
EPCI,11/08/2006,79,79,77.5,78,90900,0
MBT,11/08/2006,50,50,49,49.5,4491400,44414850
PNB,11/08/2006,35.5,36.5,35.5,36.5,63400,0
PSB,11/08/2006,46,46,46,46,2000,0
RCB,11/08/2006,21,21,20.75,20.75,66200,103750
SECB,11/08/2006,63.5,64.5,62,62.5,95100,-1957600
UBP,11/08/2006,47,47,47,47,16700,0
BKD,11/08/2006,0.76,0.76,0.76,0.76,50000,0
COL,11/08/2006,4.6,4.6,4.45,4.45,18000,0
FAF,11/08/2006,0.54,0.54,0.54,0.54,100000,54000
FMIC,11/08/2006,30,30,30,30,10000,0
PCIL,11/08/2006,1.36,1.36,1.28,1.28,117000,0
PSE,11/08/2006,247,247,247,247,500,123500
SLF,11/08/2006,2070,2070,2070,2070,670,1035000
V,11/08/2006,1.56,1.56,1.54,1.54,4314000,308000
^INDUSTRIAL,11/08/2006,3495.3,3495.3,3458.73,3485.63,141938,19587
FGEN,11/08/2006,55,55,54.5,54.5,5500,0
FPH,11/08/2006,54,54,53,53.5,349900,3764000
MER,11/08/2006,26.5,26.5,26.5,26.5,115300,0
MERB,11/08/2006,31.5,31.5,30.5,31.5,635100,7790550
MWC,11/08/2006,9.5,9.6,9.3,9.5,784000,-429500
PCOR,11/08/2006,4.3,4.3,4.15,4.2,5493000,4068500
PWR,11/08/2006,0.29,0.29,0.29,0.29,100000,0
TA,11/08/2006,1.02,1.02,1,1,66000,-21420
AMC,11/08/2006,3.7,3.8,3.7,3.7,87000,0
CAC,11/08/2006,2.28,2.3,2.28,2.3,166000,-379500
GSMI,11/08/2006,21.5,21.5,21.25,21.5,31500,-421125
JFC,11/08/2006,40,40,40,40,520400,404000
PCKH,11/08/2006,6.2,6.2,6.2,6.2,1000,0
RFM,11/08/2006,1.06,1.06,1.04,1.04,140000,10600
ROX,11/08/2006,3.7,3.7,3.7,3.7,232000,0
SFI,11/08/2006,0.33,0.33,0.32,0.32,220000,0
SMC,11/08/2006,65.5,65.5,65,65,204500,0
SMCB,11/08/2006,74,74,73.5,74,543500,-38341000
TDY,11/08/2006,3.5,3.5,3.5,3.5,3000,0
TUNA,11/08/2006,2,2,1.92,2,23368000,756360
URC,11/08/2006,20,20,19.75,20,820900,-4800000
CMT,11/08/2006,0.56,0.59,0.56,0.59,25140000,-1760000
EEI,11/08/2006,2.8,2.9,2.75,2.9,808000,0
FCC,11/08/2006,2.4,2.4,2.38,2.4,100000,-24000
HLCM,11/08/2006,6.2,6.8,6.2,6.8,13652000,49068700
RCM,11/08/2006,2.85,3.2,2.85,3.1,910000,0
COAT,11/08/2006,4.9,5.2,4.9,5.1,1842000,-98500
MVC,11/08/2006,0.64,0.64,0.64,0.64,50000,0
GEI,11/08/2006,0.69,0.71,0.67,0.71,52470000,0
PCP,11/08/2006,0.185,0.185,0.175,0.18,13080000,0
^HOLDING,11/08/2006,1429.3,1429.55,1420.76,1424.88,183368,446
ABA,11/08/2006,0.008,0.008,0.008,0.008,12000000,0
AC,11/08/2006,492.5,492.5,487.5,490,54950,-6417750
ACR,11/08/2006,0.56,0.58,0.56,0.58,400000,0
AEV,11/08/2006,5.6,5.7,5.6,5.6,209000,0
AJO,11/08/2006,0.049,0.049,0.045,0.048,47900000,-900
ANS,11/08/2006,2.75,2.75,2.7,2.75,3819000,-8250000
APC,11/08/2006,0.24,0.25,0.24,0.25,4230000,0
APM,11/08/2006,0.008,0.008,0.008,0.008,59000000,120000
APO,11/08/2006,0.93,0.93,0.93,0.93,250000,0
B,11/08/2006,2.95,2.95,2.95,2.95,6000,0
BAL,11/08/2006,1.2,1.2,1.14,1.14,11000,-1200
BCI,11/08/2006,9,9,8.8,8.8,86000,0
BPC,11/08/2006,1.52,1.52,1.46,1.5,8354000,-163400
