^FINANCIAL,11/15/2006,810.46,817.17,810.46,817.17,18931,149318
ASIA,11/15/2006,7.2,7.2,7.1,7.1,230000,0
BDO,11/15/2006,45,45.5,44.5,45,1633500,-54236950
BPI,11/15/2006,63,63,63,63,2266600,15976800
CSB,11/15/2006,20.5,20.5,20.5,20.5,300,0
EIB,11/15/2006,0.47,0.47,0.45,0.46,3440000,22500
EPCI,11/15/2006,79.5,80.5,79,80.5,159300,4149250
MBT,11/15/2006,51,51.5,50.5,51.5,4028400,166689500
PNB,11/15/2006,41,42.5,41,41.5,201300,5411450
PSB,11/15/2006,46,47,46,47,3300,0
RCB,11/15/2006,22.5,22.5,22,22.5,39300,0
SECB,11/15/2006,62.5,63.5,62.5,63.5,153200,8190000
UBP,11/15/2006,47,47,47,47,1300,0
BKD,11/15/2006,0.79,0.8,0.78,0.8,290000,0
COL,11/15/2006,4.9,5.1,4.9,5,646000,0
FAF,11/15/2006,0.55,0.55,0.55,0.55,100000,0
FMIC,11/15/2006,29.5,30,29.5,30,11000,0
MFC,11/15/2006,1620,1630,1620,1630,300,0
PCIL,11/15/2006,1.32,1.4,1.32,1.38,1050000,0
PSE,11/15/2006,242,250,242,250,16950,1828500
SLF,11/15/2006,2100,2110,2100,2110,2300,1286950
V,11/15/2006,1.52,1.52,1.5,1.5,2218000,0
^INDUSTRIAL,11/15/2006,3495.45,3499.8,3477.37,3494.35,235611,-65930
FGEN,11/15/2006,55.5,55.5,55.5,55.5,68000,2109000
FPH,11/15/2006,54.5,54.5,54,54,364500,11362400
MER,11/15/2006,30,30.5,30,30,140200,0
MERB,11/15/2006,34.5,35,34,34.5,828800,-8905600
MWC,11/15/2006,9.2,9.3,9.1,9.2,13657000,-9200000
PCOR,11/15/2006,4,4,3.95,4,3179000,-1824000
SPC,11/15/2006,1.86,1.86,1.86,1.86,70000,0
TA,11/15/2006,1,1.02,1,1.02,620000,0
AMC,11/15/2006,3.85,3.85,3.85,3.85,24000,0
GSMI,11/15/2006,21.5,21.5,21,21,30700,-373200
JFC,11/15/2006,41.5,42,41.5,42,407900,9161850
RFM,11/15/2006,1.04,1.04,1.02,1.02,151000,0
ROX,11/15/2006,3.6,3.6,3.6,3.6,6000,0
SMC,11/15/2006,64.5,65,63.5,65,128300,0
SMCB,11/15/2006,73,73.5,72.5,73.5,222300,-2682350
TUNA,11/15/2006,2.6,2.75,2.6,2.65,9729000,1215000
URC,11/15/2006,18.75,18.75,18.25,18.25,5836400,-71729025
CMT,11/15/2006,0.62,0.67,0.62,0.65,46090000,80000
EEI,11/15/2006,2.75,3.05,2.75,2.95,3021000,1057450
FCC,11/15/2006,2.28,2.46,2.28,2.4,290000,0
HLCM,11/15/2006,6.9,7,6.9,7,3625000,4385000
RCM,11/15/2006,3.2,3.45,3.15,3.35,472000,0
GEI,11/15/2006,0.71,0.77,0.71,0.76,141430000,-587200
PCP,11/15/2006,0.17,0.175,0.17,0.175,5220000,0
^HOLDING,11/15/2006,1470.64,1491.21,1461.59,1485.93,865335,10508
ABA,11/15/2006,0.008,0.008,0.008,0.008,114000000,0
ABAB,11/15/2006,0.008,0.008,0.008,0.008,5000000,0
AC,11/15/2006,500,510,500,505,330180,-29093100
ACR,11/15/2006,0.56,0.59,0.56,0.59,1100000,-623600
AEV,11/15/2006,5.7,5.9,5.7,5.7,469000,512300
AJO,11/15/2006,0.0775,0.0775,0.0675,0.07,216700000,-79750
ANS,11/15/2006,2.7,2.75,2.7,2.7,438000,0
APC,11/15/2006,0.25,0.27,0.25,0.26,8510000,0
APM,11/15/2006,0.01,0.01,0.0095,0.01,437000000,-190000
APO,11/15/2006,0.92,0.93,0.92,0.92,2020000,920000
ATN,11/15/2006,1.52,1.52,1.5,1.5,58000,0
B,11/15/2006,3,3,3,3,76000,0
BAL,11/15/2006,1.16,1.16,1.16,1.16,27000,0
BCI,11/15/2006,8.7,8.8,8.7,8.8,75000,0
BPC,11/15/2006,1.68,1.7,1.66,1.66,10797000,-92400
DMC,11/15/2006,4.8,5.2,4.8,5.2,27819000,4812600
FDC,11/15/2006,3.15,3.2,3.15,3.2,2152000,103950
HI,11/15/2006,1.6,1.68,1.58,1.58,867000,0
JGS,11/15/2006,7.9,8.1,7.8,8.1,989000,2122000
MIC,11/15/2006,1.52,1.62,1.52,1.6,5134000,395000
PA,11/15/2006,0.019,0.02,0.019,0.02,21000000,0
POPI,11/15/2006,0.19,0.2,0.19,0.19,2580000,0
REG,11/15/2006,1.3,1.3,1.3,1.3,4000,0
SGI,11/15/2006,0.73,0.74,0.73,0.74,360000,0
SINO,11/15/2006,0.135,0.14,0.135,0.14,2650000,-140000
SM,11/15/2006,307.5,312.5,307.5,312.5,230020,31861525
SPM,11/15/2006,1.4,1.4,1.4,1.4,50000,0
UNI,11/15/2006,0.14,0.14,0.135,0.14,4300000,0
WIN,11/15/2006,0.125,0.13,0.125,0.13,600000,0
^PROPERTY,11/15/2006,1183.06,1193.19,1169.74,1191.77,235008,82560
ALI,11/15/2006,15,15.25,15,15.25,3472800,18277975
ARA,11/15/2006,0.58,0.58,0.53,0.53,2410000,-233700
BEL,11/15/2006,1.08,1.12,1.08,1.12,8878000,1100000
BRN,11/15/2006,1.64,1.72,1.62,1.64,1794000,0
CDC,11/15/2006,1.62,1.62,1.6,1.6,45000,0
CEI,11/15/2006,0.41,0.41,0.41,0.41,1120000,-20500
CHI,11/15/2006,3,3,2.95,3,6680000,8850
CMP,11/15/2006,1.52,1.52,1.42,1.44,153000,0
CYBR,11/15/2006,0.28,0.28,0.28,0.28,2930000,0
EIBR,11/15/2006,0.23,0.23,0.23,0.23,340000,0
