^FINANCIAL,08/09/2006,719.07,724.57,713,724.57,9844,6787
ASIA,08/09/2006,5.6,5.7,5.5,5.6,15000,0
BDO,08/09/2006,31.5,32.5,31.5,32.5,221900,0
BPI,08/09/2006,53.5,53.5,53,53.5,1274000,10416200
CHIB,08/09/2006,705,710,705,710,3280,-1640100
CSB,08/09/2006,20.25,20.25,20.25,20.25,400,0
EIB,08/09/2006,0.39,0.4,0.38,0.39,3540000,0
EPCI,08/09/2006,80.5,80.5,79,79,86800,-3427550
MBT,08/09/2006,37.5,38,37.5,38,57300,1139650
PNB,08/09/2006,35,35,34.5,34.5,23000,0
PSB,08/09/2006,39,42,39,42,17100,0
RCB,08/09/2006,17,17,17,17,4000,0
SECB,08/09/2006,48.5,49,48,49,23700,0
UBP,08/09/2006,45.5,45.5,45.5,45.5,16000,0
BKD,08/09/2006,0.65,0.65,0.65,0.65,30000,-19500
COL,08/09/2006,1.82,1.82,1.82,1.82,40000,0
FMIC,08/09/2006,29,30,29,30,8500,0
MFC,08/09/2006,1500,1600,1500,1600,350,512000
SLF,08/09/2006,1930,1930,1930,1930,100,-193000
V,08/09/2006,1.32,1.32,1.3,1.3,1283000,0
^INDUSTRIAL,08/09/2006,3128.91,3150.22,3128.91,3150.22,184371,17792
FGEN,08/09/2006,41.5,42,41.5,42,523200,-1141250
FPH,08/09/2006,42.5,44,42.5,44,397700,630500
MER,08/09/2006,15.5,15.5,15.5,15.5,27300,0
MERB,08/09/2006,24.75,25,24.75,25,501900,9357200
MWC,08/09/2006,8.9,9.2,8.9,9.2,7373000,8505000
PCOR,08/09/2006,4.25,4.25,4.2,4.25,1049000,-933250
PWR,08/09/2006,0.27,0.27,0.24,0.24,310000,0
TA,08/09/2006,0.93,0.93,0.92,0.93,690000,186000
GSMI,08/09/2006,23,23,23,23,80000,69000
JFC,08/09/2006,33,33,32.5,32.5,53300,-919750
PCKH,08/09/2006,4.6,4.6,4.6,4.6,400000,1817000
ROX,08/09/2006,3.75,3.8,3.75,3.8,174000,0
SMC,08/09/2006,65,65,64.5,65,73300,0
SMCB,08/09/2006,73.5,73.5,73,73.5,61800,1958400
TFC,08/09/2006,10,10,10,10,22000,0
URC,08/09/2006,19,19,18.75,19,925200,-399000
VITA,08/09/2006,0.205,0.205,0.205,0.205,300000,0
CMT,08/09/2006,0.27,0.28,0.27,0.28,1180000,0
EEI,08/09/2006,1.6,1.6,1.6,1.6,1889000,2763200
FCC,08/09/2006,1.42,1.42,1.42,1.42,30000,0
HLCM,08/09/2006,5,5,5,5,1000,0
COAT,08/09/2006,3.15,3.15,3.15,3.15,10000,0
GEI,08/09/2006,0.41,0.46,0.39,0.45,156500000,-4100400
PCP,08/09/2006,0.075,0.08,0.075,0.08,11800000,0
^HOLDING,08/09/2006,1175.95,1175.95,1164.41,1167.57,410208,467
ABA,08/09/2006,0.008,0.008,0.008,0.008,40000000,0
