^FINANCIAL,09/12/2006,743.79,743.79,726.5,726.5,8978,-20524
ASIA,09/12/2006,5.6,5.6,5.6,5.6,2000,0
BDO,09/12/2006,38,38,36.5,37,661300,9940800
BPI,09/12/2006,55.5,55.5,54,54,437000,-8806450
CHIB,09/12/2006,695,695,695,695,2190,0
CSB,09/12/2006,20.5,20.5,20.5,20.5,300,0
EIB,09/12/2006,0.42,0.42,0.4,0.4,5260000,0
EPCI,09/12/2006,75,75,74,75,277900,-14987400
MBT,09/12/2006,39.5,39.5,38,38,244700,-7256300
PNB,09/12/2006,33.5,33.5,33.5,33.5,900,0
PSB,09/12/2006,42,42,42,42,5000,0
RCB,09/12/2006,17,17,17,17,10000,0
SECB,09/12/2006,52.5,52.5,51.5,51.5,8400,0
UBP,09/12/2006,44.5,45,44.5,45,6400,195800
COL,09/12/2006,2.7,2.7,2.7,2.7,207000,0
FMIC,09/12/2006,30.5,30.5,30.5,30.5,10000,0
MFC,09/12/2006,1595,1595,1555,1555,640,388750
PCIL,09/12/2006,1.02,1.02,1.02,1.02,20000,0
SLF,09/12/2006,2000,2000,1990,1990,420,0
V,09/12/2006,1.38,1.38,1.34,1.34,1824000,0
^INDUSTRIAL,09/12/2006,3149.98,3149.98,3119.05,3131.11,105589,26140
FGEN,09/12/2006,48,48,47.5,47.5,332000,11900000
FPH,09/12/2006,45.5,46,45.5,46,825800,27835550
MER,09/12/2006,18,18,18,18,14400,0
MERB,09/12/2006,29.5,29.5,28,28.5,724000,-9199000
MWC,09/12/2006,9,9,8.9,9,2540000,15345000
PCOR,09/12/2006,3.85,3.85,3.75,3.75,8902000,-10802500
TA,09/12/2006,1,1,0.98,0.99,546000,-55740
AMC,09/12/2006,3,3,2.95,3,613000,0
CAC,09/12/2006,2.4,2.4,2.4,2.4,5000,0
GSMI,09/12/2006,23,23,22.75,23,29200,-598725
JFC,09/12/2006,33,33,33,33,354100,3300
RFM,09/12/2006,0.84,0.86,0.84,0.86,470000,0
ROX,09/12/2006,3.75,3.75,3.7,3.7,1598000,0
SMC,09/12/2006,64.5,65,64.5,65,35700,0
SMCB,09/12/2006,71,71,70.5,71,72300,-1292200
URC,09/12/2006,17.75,17.75,17.75,17.75,830200,-7156800
VITA,09/12/2006,0.22,0.22,0.22,0.22,1520000,0
CMT,09/12/2006,0.28,0.28,0.28,0.28,1730000,0
EEI,09/12/2006,1.68,1.68,1.64,1.64,1216000,-1091600
HLCM,09/12/2006,4.9,4.9,4.85,4.85,1434000,1558450
PNC,09/12/2006,3.75,3.75,3.75,3.75,35000,0
COAT,09/12/2006,3.15,3.6,3.15,3.4,163000,0
EURO,09/12/2006,2.48,2.48,2.48,2.48,60000,148800
MVC,09/12/2006,0.61,0.63,0.61,0.63,30000,0
GEI,09/12/2006,0.54,0.54,0.48,0.5,78250000,-444500
PCP,09/12/2006,0.105,0.105,0.1,0.105,3260000,-10000
^HOLDING,09/12/2006,1212.84,1212.84,1192.34,1192.34,112994,19149
AAA,09/12/2006,0.41,0.41,0.41,0.41,120000,0
ABAB,09/12/2006,0.0085,0.0085,0.0085,0.0085,1000000,0
AC,09/12/2006,455,455,445,445,63110,-13071600
ACR,09/12/2006,0.51,0.51,0.51,0.51,370000,0
AEV,09/12/2006,4.9,4.95,4.9,4.9,63000,0
AJO,09/12/2006,0.027,0.027,0.026,0.026,15600000,0
ANS,09/12/2006,1.98,1.98,1.92,1.92,339000,-77100
APC,09/12/2006,0.24,0.24,0.23,0.23,6400000,-347300
APM,09/12/2006,0.008,0.008,0.008,0.008,54000000,0
APO,09/12/2006,0.93,0.93,0.91,0.92,790000,0
B,09/12/2006,3.3,3.35,3,3,411000,0
BPC,09/12/2006,1.24,1.24,1.2,1.2,6733000,52080
DMC,09/12/2006,3.55,3.55,3.5,3.55,3957000,1880150
FC,09/12/2006,0.26,0.26,0.26,0.26,100000,0
FDC,09/12/2006,3.1,3.1,2.95,2.95,1502000,-1180000
JGS,09/12/2006,5.7,5.8,5.7,5.7,718000,3314000
MED,09/12/2006,0.21,0.21,0.205,0.21,200000,0
MHC,09/12/2006,0.26,0.26,0.26,0.26,50000,0
MIC,09/12/2006,1.42,1.42,1.16,1.3,5323000,-120000
PA,09/12/2006,0.012,0.012,0.011,0.011,4000000,0
POPI,09/12/2006,0.18,0.18,0.17,0.175,520000,0
PRIM,09/12/2006,0.8,0.8,0.8,0.8,10000,0
SGI,09/12/2006,0.59,0.59,0.58,0.58,320000,0
SINO,09/12/2006,0.13,0.13,0.13,0.13,5800000,-260000
SM,09/12/2006,229,229,227,228,1811130,28958850
SOC,09/12/2006,0.91,0.91,0.9,0.9,300000,0
SPM,09/12/2006,1.12,1.12,1,1.1,394000,0
UNI,09/12/2006,0.1,0.1,0.095,0.095,2100000,0
^PROPERTY,09/12/2006,1055.91,1058.75,1044.06,1049.49,121931,8980
ALI,09/12/2006,14,14,13.75,13.75,4258300,3347475
BEL,09/12/2006,1.02,1.02,1.02,1.02,4105000,-1736040
CEI,09/12/2006,0.33,0.33,0.32,0.32,3560000,0
CHI,09/12/2006,2.46,2.48,2.46,2.48,129000,282300
CMP,09/12/2006,1.3,1.3,1.24,1.24,98000,0
CYBR,09/12/2006,0.27,0.27,0.26,0.27,3710000,0
ELI,09/12/2006,0.51,0.51,0.49,0.49,5580000,5100
EPHI,09/12/2006,0.85,0.85,0.85,0.85,50000,0
EVER,09/12/2006,0.0525,0.0525,0.048,0.048,7300000,0
FLI,09/12/2006,1.38,1.38,1.36,1.36,6567000,-907700
GO,09/12/2006,0.13,0.13,0.13,0.13,240000,0
HP,09/12/2006,2.34,2.46,2.3,2.3,730000,0
KPP,09/12/2006,0.25,0.25,0.245,0.245,850000,0
MEG,09/12/2006,1.84,1.84,1.82,1.84,74442000,8710920
MPC,09/12/2006,3.4,3.6,3.3,3.6,1139000,264000
MRC,09/12/2006,0.26,0.26,0.26,0.26,50000,0
RLC,09/12/2006,13.25,13.25,13.25,13.25,166100,0
RLT,09/12/2006,0.41,0.41,0.39,0.4,3710000,0
SMDC,09/12/2006,1.82,1.82,1.8,1.82,610000,440020
SMPH,09/12/2006,7.9,8,7.8,8,3697000,-1396000
SUN,09/12/2006,0.6,0.6,0.59,0.6,540000,-30000
UW,09/12/2006,0.09,0.09,0.09,0.09,400000,0
^SERVICE,09/12/2006,1184.83,1184.83,1160.65,1163.66,121130,110891
ABS,09/12/2006,16,16,16,16,59500,0
DGTL,09/12/2006,1.2,1.2,1.16,1.2,2426000,-247200
GLO,09/12/2006,1030,1030,1025,1030,36800,-50400
PLTL,09/12/2006,4.3,4.3,4.15,4.15,6167000,13059900
TEL,09/12/2006,2025,2025,1995,2000,135320,95366450
BHI,09/12/2006,0.2,0.2,0.185,0.185,10100000,740000
IMP,09/12/2006,0.017,0.017,0.017,0.017,12300000,0
ION,09/12/2006,2.1,2.16,1.96,1.96,42000,0
IS,09/12/2006,0.048,0.048,0.048,0.048,2000000,0
ISM,09/12/2006,0.0525,0.0525,0.0525,0.0525,9300000,-105000
WEB,09/12/2006,0.027,0.027,0.027,0.027,71600000,0
ATS,09/12/2006,1.22,1.22,1.22,1.22,2000,0
ICT,09/12/2006,15.75,15.75,15.5,15.5,87100,1055550
KPM,09/12/2006,0.94,0.94,0.94,0.94,20000,0
LSC,09/12/2006,1.36,1.36,1.36,1.36,9000,0
LR,09/12/2006,1.94,1.98,1.92,1.98,4836000,3314900
PEP,09/12/2006,0.3,0.3,0.3,0.3,60000,0
PRC,09/12/2006,2.9,2.9,2.9,2.9,150000,0
WPI,09/12/2006,0.46,0.47,0.46,0.46,860000,-248400
IPO,09/12/2006,2.85,2.9,2.85,2.9,48000,0
MAC,09/12/2006,2.08,2.08,2,2,676000,41200
PAX,09/12/2006,10.25,10.25,9.9,10,215400,-2036000
^MINING-OIL,09/12/2006,3972.69,3972.69,3729.3,3752.83,2662988,-20569
APX,09/12/2006,4.35,4.35,4,4.3,2297000,0
APXB,09/12/2006,4.4,4.4,4,4.35,2055000,614350
AR,09/12/2006,0.012,0.012,0.01,0.01,762600000,33000
AT,09/12/2006,8.3,8.3,7.9,8,1797000,-162000
BC,09/12/2006,9,9.3,9,9.3,26000,0
DIZ,09/12/2006,2.08,2.08,2.08,2.08,250000,0
LC,09/12/2006,0.23,0.23,0.215,0.215,20670000,0
LCB,09/12/2006,0.24,0.24,0.23,0.23,10140000,-406200
MA,09/12/2006,0.018,0.018,0.017,0.017,220600000,0
MAB,09/12/2006,0.02,0.02,0.019,0.02,75000000,0
