^FINANCIAL,10/31/2006,789.16,790.69,786.39,787.65,25601,130229
ASIA,10/31/2006,6.5,6.5,6.4,6.4,100000,0
BDO,10/31/2006,44.5,44.5,43,43,974600,-8913000
BPI,10/31/2006,62,62.5,62,62,790200,10515000
CHIB,10/31/2006,675,675,675,675,4300,-135000
CSB,10/31/2006,20.5,20.5,20.5,20.5,300,0
EIB,10/31/2006,0.43,0.43,0.41,0.41,4800000,420000
EPCI,10/31/2006,72,72,71,72,50300,0
MBT,10/31/2006,45.5,47,45.5,47,6798700,110876300
PNB,10/31/2006,35.5,35.5,35.5,35.5,45000,532500
RCB,10/31/2006,19.75,20.5,19.75,20.25,200800,0
SECB,10/31/2006,60.5,61.5,60.5,61,643100,13723900
UBP,10/31/2006,49,49,46.5,46.5,18500,-281500
BKD,10/31/2006,0.8,0.8,0.76,0.76,60000,0
COL,10/31/2006,4.45,4.45,4.35,4.4,216000,0
MFC,10/31/2006,1570,1580,1570,1580,1010,774100
PCIL,10/31/2006,1.26,1.26,1.22,1.22,618000,-31500
SLF,10/31/2006,2050,2050,2050,2050,2530,2808500
V,10/31/2006,1.52,1.54,1.5,1.52,9324000,-60000
^INDUSTRIAL,10/31/2006,3493.67,3493.67,3466.35,3487.12,184030,69016
FGEN,10/31/2006,54,54,53.5,54,508100,4352850
FPH,10/31/2006,52,52.5,52,52.5,488600,10733250
MER,10/31/2006,26.5,27,26.5,27,196600,0
MERB,10/31/2006,32,32,31.5,31.5,186500,0
MWC,10/31/2006,9.2,9.3,9.2,9.2,1610000,9660000
PCOR,10/31/2006,4.15,4.15,4.1,4.15,1546000,0
TA,10/31/2006,1,1,1,1,211000,-200000
AMC,10/31/2006,3.3,3.55,3.3,3.55,11000,0
CAC,10/31/2006,2.32,2.32,2.32,2.32,2000,0
GSMI,10/31/2006,21.75,22,21.75,22,124000,-1823500
JFC,10/31/2006,40.5,40.5,39,39.5,719500,-3983650
PCKH,10/31/2006,6.2,6.2,6.2,6.2,2000,0
RFM,10/31/2006,1.06,1.06,1.04,1.06,503000,0
ROX,10/31/2006,3.7,3.7,3.65,3.7,668000,0
SFI,10/31/2006,0.33,0.33,0.33,0.33,170000,0
SMC,10/31/2006,66.5,66.5,66,66.5,57300,0
SMCB,10/31/2006,73.5,75,73.5,74.5,715800,4157900
URC,10/31/2006,21.5,21.75,21.25,21.5,2800600,41704750
CMT,10/31/2006,0.52,0.54,0.48,0.53,19490000,926400
EEI,10/31/2006,2.8,2.8,2.7,2.7,796000,0
FCC,10/31/2006,2.3,2.3,2.3,2.3,229000,-46000
HLCM,10/31/2006,6,6,6,6,594000,3564000
RCM,10/31/2006,3,3,2.85,2.9,330000,0
COAT,10/31/2006,4.9,4.9,4.8,4.85,489000,49000
GEI,10/31/2006,0.67,0.68,0.64,0.68,141220000,-169000
PCP,10/31/2006,0.185,0.185,0.175,0.18,10350000,90000
PMPC,10/31/2006,6.8,6.8,6.8,6.8,12000,0
^HOLDING,10/31/2006,1429.64,1432.81,1414.6,1414.6,350492,1456
ABA,10/31/2006,0.008,0.008,0.0075,0.0075,56000000,0
ABAB,10/31/2006,0.0085,0.0085,0.0085,0.0085,2000000,0
AC,10/31/2006,497.5,497.5,490,490,51260,-10673600
ACR,10/31/2006,0.59,0.61,0.59,0.61,400000,0
AEV,10/31/2006,5.9,5.9,5.7,5.7,961000,2053200
AGI,10/31/2006,9.9,10.25,9.9,10.25,3000,0
AJO,10/31/2006,0.0525,0.0525,0.049,0.049,49300000,50000
ANS,10/31/2006,2.7,2.7,2.65,2.7,682000,0
APC,10/31/2006,0.25,0.25,0.245,0.245,2360000,-49000
APO,10/31/2006,0.91,0.91,0.9,0.9,1710000,0
B,10/31/2006,2.95,2.95,2.95,2.95,13000,0
BAL,10/31/2006,1.2,1.2,1.18,1.18,110000,-76700
BCI,10/31/2006,9,9,9,9,1000,0
BPC,10/31/2006,1.46,1.46,1.42,1.44,7966000,-1810280
DMC,10/31/2006,4.95,4.95,4.9,4.9,335000,1274000
FDC,10/31/2006,2.7,2.7,2.65,2.65,1637000,-129600
HI,10/31/2006,1.82,1.82,1.8,1.8,150000,0
JGS,10/31/2006,8.1,8.1,8,8,2163000,-656000
MHC,10/31/2006,0.35,0.38,0.35,0.35,360000,0
MHI,10/31/2006,1.98,1.98,1.98,1.98,50000,0
MIC,10/31/2006,1.66,1.7,1.56,1.58,3658000,0
PA,10/31/2006,0.016,0.017,0.016,0.017,211900000,0
POPI,10/31/2006,0.195,0.195,0.19,0.195,5180000,0
SGI,10/31/2006,0.76,0.76,0.76,0.76,900000,0
SINO,10/31/2006,0.135,0.135,0.135,0.135,1100000,0
SM,10/31/2006,280,280,275,280,43010,11474925
SPM,10/31/2006,1.42,1.44,1.42,1.42,129000,0
UNI,10/31/2006,0.125,0.125,0.125,0.125,100000,0
WIN,10/31/2006,0.125,0.13,0.125,0.13,1230000,0
^PROPERTY,10/31/2006,1179.46,1190.23,1174.55,1188.64,149271,84303
ALI,10/31/2006,15,15.25,15,15.25,5690600,41709725
BEL,10/31/2006,1.12,1.12,1.1,1.12,4616000,0
BRN,10/31/2006,1.98,2.02,1.72,1.76,18204000,27300
CEI,10/31/2006,0.42,0.42,0.42,0.42,1660000,0
CHI,10/31/2006,3.05,3.05,3,3,288000,701500
CMP,10/31/2006,1.6,1.62,1.6,1.62,71000,0
CYBR,10/31/2006,0.28,0.28,0.27,0.27,1570000,0
ELI,10/31/2006,0.58,0.58,0.55,0.56,12170000,-357500
EPHI,10/31/2006,1.42,1.42,1.4,1.4,610000,-11200
EVER,10/31/2006,0.0625,0.0625,0.06,0.06,900000,0
FLI,10/31/2006,1.74,1.74,1.7,1.72,9153000,3668440
HP,10/31/2006,2.28,2.3,2.28,2.3,35000,0
IRC,10/31/2006,0.007,0.007,0.007,0.007,10000000,0
IRCB,10/31/2006,0.007,0.007,0.007,0.007,15000000,0
KPP,10/31/2006,0.4,0.4,0.4,0.4,6760000,0
LND,10/31/2006,0.81,0.81,0.77,0.78,1580000,0
MEG,10/31/2006,2.36,2.36,2.32,2.34,23454000,24490760
MPC,10/31/2006,2.36,2.38,2.2,2.22,1219000,44400
MRC,10/31/2006,0.36,0.37,0.34,0.35,760000,0
