^FINANCIAL,12/13/2006,822.36,823.93,818.69,820.25,14312,-24679
ASIA,12/13/2006,7.5,7.7,7.5,7.5,101000,0
BDO,12/13/2006,44.5,44.5,43,44.5,2073900,-55130750
BPI,12/13/2006,63,63.5,63,63,3761400,-12976550
CHIB,12/13/2006,700,700,700,700,800,0
CSB,12/13/2006,19,19,19,19,300,0
EIB,12/13/2006,0.47,0.49,0.47,0.47,5960000,30000
MBT,12/13/2006,51,51,50.5,50.5,1240200,40032500
PBC,12/13/2006,51,51,51,51,1200,0
PNB,12/13/2006,42,42,42,42,7800,0
RCB,12/13/2006,26,26.5,26,26.5,197000,312000
SECB,12/13/2006,65.5,65.5,64.5,65,28200,-1797100
UBP,12/13/2006,49.5,49.5,49.5,49.5,2900,0
COL,12/13/2006,5.2,5.3,5.2,5.2,444000,1034700
FAF,12/13/2006,0.51,0.64,0.51,0.64,100000,0
FMIC,12/13/2006,30.5,30.5,30.5,30.5,2000,0
MFC,12/13/2006,1640,1650,1640,1650,1520,1002400
PCIL,12/13/2006,1.34,1.34,1.32,1.34,196000,0
PSE,12/13/2006,262.5,262.5,262.5,262.5,2000,0
SLF,12/13/2006,2115,2120,2115,2115,1870,2812950
V,12/13/2006,1.5,1.52,1.48,1.5,190000,0
^INDUSTRIAL,12/13/2006,3821.76,3853.25,3794.66,3852.01,4693511,2257867
EDC,12/13/2006,4.5,4.55,4.15,4.55,1227687000,2324643800
FGEN,12/13/2006,56,56,55,55,744500,-35667000
FPH,12/13/2006,58.5,59.5,58.5,59.5,1789300,-17931300
MER,12/13/2006,50.5,54,50.5,54,1007400,0
MERB,12/13/2006,53.5,55,52,55,1013700,-13045750
MWC,12/13/2006,9.6,9.9,9.6,9.9,1465000,5296800
PCOR,12/13/2006,4.1,4.15,4,4.05,7618000,81000
PWR,12/13/2006,0.26,0.27,0.26,0.27,1820000,0
TA,12/13/2006,1.02,1.04,1.02,1.04,189000,0
AMC,12/13/2006,3.6,3.8,3.6,3.8,15000,0
GSMI,12/13/2006,21.5,21.5,21.25,21.25,23200,-230050
JFC,12/13/2006,41,41,40.5,41,101400,-86100
RFM,12/13/2006,1.04,1.04,1.04,1.04,207000,0
ROX,12/13/2006,2.65,2.75,2.65,2.65,118000,0
SFI,12/13/2006,0.37,0.37,0.37,0.37,40000,0
SMC,12/13/2006,65,66,65,66,30500,0
SMCB,12/13/2006,70,71.5,70,71.5,41000,-1711000
TUNA,12/13/2006,2.04,2.08,2.02,2.06,2093000,-161440
URC,12/13/2006,19.5,19.5,19.25,19.25,168200,-134750
CMT,12/13/2006,1.18,1.18,1.08,1.1,16406000,-6277860
EEI,12/13/2006,3.2,3.25,3.15,3.15,381000,155500
FCC,12/13/2006,2.6,2.65,2.6,2.65,10000,-5300
HLCM,12/13/2006,7.6,7.6,7.4,7.5,1299000,2700100
PNC,12/13/2006,5.8,6.3,5.8,6.3,133000,330400
RCM,12/13/2006,4,4,4,4,100000,400000
COAT,12/13/2006,4.8,5,4.65,5,14349000,-489900
GEO,12/13/2006,0.71,0.72,0.7,0.71,18170000,0
PCP,12/13/2006,0.175,0.185,0.175,0.18,5190000,0
^HOLDING,12/13/2006,1514.78,1521.52,1507.97,1519.79,80159,3332
ABA,12/13/2006,0.0075,0.0075,0.0075,0.0075,10000000,0
AC,12/13/2006,490,490,487.5,490,67860,-738325
ACR,12/13/2006,0.62,0.62,0.62,0.62,50000,0
AEV,12/13/2006,6.3,6.3,6.2,6.3,2609000,18600
AGI,12/13/2006,7.5,10.25,7.5,7.5,60200,18950
AJO,12/13/2006,0.06,0.0625,0.06,0.06,11900000,-54000
ANS,12/13/2006,2.85,2.85,2.85,2.85,2530000,0
APC,12/13/2006,0.37,0.37,0.36,0.36,10560000,-1571000
APM,12/13/2006,0.0095,0.0095,0.0095,0.0095,13000000,0
APO,12/13/2006,0.93,0.94,0.93,0.93,1490000,0
ATN,12/13/2006,1.88,2.1,1.88,2.08,51000,0
BAL,12/13/2006,1.12,1.12,1.12,1.12,80000,0
BCI,12/13/2006,8.5,8.6,8.5,8.6,7000,0
BPC,12/13/2006,2.16,2.22,2.12,2.22,10065000,129600
DMC,12/13/2006,6.2,6.3,6.1,6.2,5864000,5865200
FDC,12/13/2006,3.6,3.6,3.6,3.6,40000,0
HI,12/13/2006,1.94,1.96,1.94,1.96,110000,0
JGS,12/13/2006,9.2,9.2,9,9.1,3032000,-20048300
MED,12/13/2006,0.25,0.25,0.25,0.25,430000,0
MHI,12/13/2006,4.35,4.35,4.25,4.3,34000,0
MIC,12/13/2006,1.66,1.66,1.6,1.64,412000,0
POPI,12/13/2006,0.195,0.205,0.195,0.2,2650000,0
SGI,12/13/2006,0.65,0.65,0.64,0.65,310000,0
SINO,12/13/2006,0.15,0.155,0.15,0.15,2110000,0
SM,12/13/2006,300,305,297.5,302.5,204180,19711450
SPM,12/13/2006,1.6,1.62,1.6,1.62,103000,0
UNI,12/13/2006,0.18,0.185,0.18,0.185,2390000,0
^PROPERTY,12/13/2006,1210.38,1210.69,1190.5,1191.91,131853,21647
ALI,12/13/2006,14.5,14.75,14.5,14.5,7449600,5453450
ARA,12/13/2006,0.49,0.49,0.49,0.49,200000,63700
BEL,12/13/2006,1.12,1.14,1.12,1.14,1728000,0
BRN,12/13/2006,1.7,1.7,1.64,1.66,296000,0
CDC,12/13/2006,1.64,1.64,1.64,1.64,13000,0
CEI,12/13/2006,0.4,0.4,0.4,0.4,600000,0
CHI,12/13/2006,3.25,3.25,3.25,3.25,60000,0
CMP,12/13/2006,1.44,1.46,1.44,1.44,77000,38880
CYBR,12/13/2006,0.32,0.32,0.32,0.32,420000,0
ELI,12/13/2006,0.56,0.57,0.55,0.55,20290000,-4852900
EPHI,12/13/2006,1.6,1.6,1.6,1.6,20000,0
FLI,12/13/2006,1.88,1.9,1.88,1.88,8291000,511360
HP,12/13/2006,2.42,2.42,2.42,2.42,20000,0
IRC,12/13/2006,0.0075,0.0075,0.0075,0.0075,7000000,0
IRCB,12/13/2006,0.0075,0.0075,0.0075,0.0075,5000000,0
