^FINANCIAL,12/21/2006,815.63,822.33,815.12,820.25,10965,-29020
ASIA,12/21/2006,7.3,7.3,7.3,7.3,11000,0
BDO,12/21/2006,46,48.5,45.5,48,1347300,20916900
BPI,12/21/2006,62,62,61.5,61.5,1668100,-28681200
CHIB,12/21/2006,695,695,690,690,1650,-819200
CSB,12/21/2006,19,19,19,19,300,0
EIB,12/21/2006,0.48,0.48,0.48,0.48,1420000,-120000
EPCI,12/21/2006,82,85.5,82,85,331100,4998950
MBT,12/21/2006,50,51,50,51,1189800,-21495500
PNB,12/21/2006,43,44,43,43.5,56700,0
PSB,12/21/2006,48,48,48,48,1000,0
RCB,12/21/2006,25,26.5,25,26,386200,2857450
SECB,12/21/2006,65.5,66,65.5,66,156000,-9564400
UBP,12/21/2006,49.5,49.5,49,49,7300,0
BKD,12/21/2006,0.8,0.8,0.8,0.8,30000,0
COL,12/21/2006,5.4,5.7,5.3,5.7,362000,0
FFI,12/21/2006,4.95,4.95,4.9,4.9,8000,0
FMIC,12/21/2006,30.5,30.5,30.5,30.5,2000,0
MFC,12/21/2006,1650,1650,1650,1650,700,412500
PCIL,12/21/2006,1.4,1.4,1.4,1.4,1000,0
SLF,12/21/2006,2080,2105,2080,2100,2100,2473850
V,12/21/2006,1.52,1.54,1.52,1.54,3983000,0
^INDUSTRIAL,12/21/2006,3858.94,3900.29,3855.31,3900.29,177790,-9522
EDC,12/21/2006,4.55,4.55,4.45,4.5,61269000,3529400
FGEN,12/21/2006,53,55,53,55,946300,-10148850
FPH,12/21/2006,61.5,63.5,61.5,63.5,1373500,39007800
MER,12/21/2006,54,54.5,54,54,190900,0
MERB,12/21/2006,54.5,55,54,54.5,3144200,-38777300
MWC,12/21/2006,9.7,9.7,9.5,9.5,9631000,-23367100
PCOR,12/21/2006,4.1,4.15,4.1,4.1,3859000,9721100
PWR,12/21/2006,0.29,0.3,0.29,0.29,310000,0
SPC,12/21/2006,1.8,1.8,1.8,1.8,15000,0
TA,12/21/2006,1.12,1.12,1.12,1.12,555000,0
CAC,12/21/2006,2,2,2,2,72000,0
GSMI,12/21/2006,21,21,21,21,25000,0
JFC,12/21/2006,40.5,42,40.5,42,743600,16791650
RFM,12/21/2006,1,1,1,1,110000,0
ROX,12/21/2006,2.5,2.75,2.5,2.75,5899000,-8540000
SFI,12/21/2006,0.35,0.35,0.35,0.35,60000,0
SMC,12/21/2006,66,67,66,67,125400,0
SMCB,12/21/2006,72,74.5,72,74.5,201700,-3008600
TUNA,12/21/2006,2.16,2.18,2.12,2.12,1557000,-108000
URC,12/21/2006,19,19,18.5,18.75,2182100,-1523625
CMT,12/21/2006,1.08,1.08,1.06,1.06,1371000,-153360
EEI,12/21/2006,3.1,3.15,3.05,3.15,4606000,-11789000
FCC,12/21/2006,2.55,2.7,2.55,2.7,51000,-5100
HLCM,12/21/2006,7.5,7.6,7.5,7.6,2974000,18725900
PNC,12/21/2006,6,6,6,6,10000,0
RCM,12/21/2006,3.9,3.9,3.9,3.9,378000,-1474200
COAT,12/21/2006,5.3,5.4,5.3,5.4,2277000,15900
MVC,12/21/2006,0.63,0.63,0.63,0.63,30000,0
GEO,12/21/2006,0.71,0.74,0.7,0.71,48630000,1581000
PCP,12/21/2006,0.24,0.24,0.21,0.215,25180000,0
PMPC,12/21/2006,5.1,6.6,5.1,6.6,14000,0
^HOLDING,12/21/2006,1558.93,1600.97,1558.93,1587.91,191242,163113
AAA,12/21/2006,0.45,0.5,0.45,0.5,140000,0
ABA,12/21/2006,0.0085,0.0085,0.0085,0.0085,19000000,0
AC,12/21/2006,505,520,505,515,263510,123050100
AEV,12/21/2006,6.8,6.9,6.8,6.9,2884000,-80500
AGI,12/21/2006,8,8.2,8,8.2,9000,0
AJO,12/21/2006,0.0625,0.065,0.06,0.0625,36900000,0
ANS,12/21/2006,2.9,2.9,2.9,2.9,5000,0
APC,12/21/2006,0.4,0.4,0.39,0.39,4010000,-195000
APM,12/21/2006,0.011,0.011,0.01,0.011,70800000,0
APO,12/21/2006,1.08,1.1,1.06,1.06,2987000,0
B,12/21/2006,3.5,3.5,3.3,3.35,119000,0
BCI,12/21/2006,9,9.3,9,9.3,39000,36000
BPC,12/21/2006,2.2,2.24,2.2,2.22,6497000,-8880
DMC,12/21/2006,6.1,6.1,5.9,6,2938000,4755400
FC,12/21/2006,0.64,0.64,0.6,0.6,50000,0
FDC,12/21/2006,3.6,3.65,3.6,3.65,598000,-1428100
JGS,12/21/2006,10,10.25,9.9,10,1976000,4880050
KPHB,12/21/2006,1.5,1.5,1.5,1.5,50000,75000
MHC,12/21/2006,0.37,0.37,0.37,0.37,50000,0
MHI,12/21/2006,3.95,4,3.9,3.9,69000,0
MIC,12/21/2006,1.56,1.58,1.54,1.58,1429000,390000
PA,12/21/2006,0.021,0.021,0.021,0.021,6000000,0
POPI,12/21/2006,0.205,0.205,0.205,0.205,150000,0
REG,12/21/2006,1.5,1.5,1.5,1.5,80000,0
SGI,12/21/2006,0.65,0.65,0.65,0.65,60000,0
SINO,12/21/2006,0.16,0.165,0.16,0.16,3130000,0
SM,12/21/2006,305,307.5,305,305,129110,31639700
SOC,12/21/2006,1.04,1.08,1.04,1.04,81000,0
SPM,12/21/2006,1.52,1.52,1.52,1.52,89000,0
UNI,12/21/2006,0.33,0.34,0.31,0.32,30350000,0
WIN,12/21/2006,0.12,0.135,0.12,0.13,360000,0
^PROPERTY,12/21/2006,1229.04,1240.26,1216.3,1228.98,164356,-9955
ALI,12/21/2006,15.25,15.5,15,15.25,5117900,-6230650
ARA,12/21/2006,0.47,0.47,0.47,0.47,190000,0
BEL,12/21/2006,1.14,1.14,1.12,1.12,5278000,-163020
BRN,12/21/2006,1.68,1.68,1.6,1.64,953000,0
CEI,12/21/2006,0.4,0.4,0.4,0.4,2120000,0
CHI,12/21/2006,3.15,3.2,3.15,3.2,245000,318150
CMP,12/21/2006,1.38,1.4,1.38,1.4,231000,0
CPV,12/21/2006,1.8,1.8,1.8,1.8,170000,0
CPVB,12/21/2006,1.8,1.8,1.8,1.8,100000,0
CYBR,12/21/2006,0.32,0.32,0.32,0.32,1860000,352000
ELI,12/21/2006,0.54,0.54,0.54,0.54,12430000,2700000
EVER,12/21/2006,0.065,0.07,0.065,0.0675,14900000,0
FLI,12/21/2006,1.98,2,1.98,2,12743000,11759320
GO,12/21/2006,0.14,0.14,0.12,0.12,910000,0
HP,12/21/2006,2.5,2.5,2.5,2.5,25000,0
IRC,12/21/2006,0.009,0.009,0.0085,0.0085,6000000,0
KEP,12/21/2006,1.28,1.28,1.28,1.28,15000,0
KPP,12/21/2006,0.47,0.49,0.44,0.48,6520000,99400
LND,12/21/2006,0.65,0.65,0.64,0.65,880000,0
MEG,12/21/2006,2.28,2.34,2.28,2.3,55045000,-7192500
MPI,12/21/2006,4.9,5,4.85,5,876000,755800
MRC,12/21/2006,0.36,0.4,0.36,0.38,800000,0
RLC,12/21/2006,16.25,16.25,15.5,15.5,986500,-9933950
RLT,12/21/2006,0.66,0.68,0.66,0.67,19150000,4188900
SMDC,12/21/2006,2.55,2.55,2.5,2.5,1000000,-637500
SMPH,12/21/2006,10,10.25,10,10,6421000,-5971500
UW,12/21/2006,0.11,0.12,0.11,0.12,9390000,0
^SERVICE,12/21/2006,1386.38,1417.24,1386.38,1408.75,108114,-19476
ABS,12/21/2006,20.75,20.75,20.5,20.75,30200,0
MB,12/21/2006,1.02,1.04,1.02,1.04,50000,0
DGTL,12/21/2006,1.9,1.96,1.9,1.92,9347000,1940000
GLO,12/21/2006,1235,1240,1235,1240,50220,-19226850
PLTL,12/21/2006,6.4,6.6,6.4,6.6,10861000,12319500
TEL,12/21/2006,2340,2400,2340,2380,128620,-18382500
BHI,12/21/2006,0.19,0.19,0.19,0.19,2030000,0
IMP,12/21/2006,0.019,0.019,0.019,0.019,3100000,0
ION,12/21/2006,2.08,2.08,2.08,2.08,132000,0
IPVG,12/21/2006,4.25,4.3,4.1,4.1,815000,0
IS,12/21/2006,0.0525,0.0525,0.0525,0.0525,1000000,0
ISM,12/21/2006,0.0575,0.06,0.0575,0.0575,9500000,0
MUSX,12/21/2006,1.2,1.2,1.2,1.2,2000,0
TBGI,12/21/2006,4.3,4.45,4,4,3394000,-1100000
WEB,12/21/2006,0.031,0.032,0.031,0.032,60800000,0
ATI,12/21/2006,4.15,4.15,4.15,4.15,150000,0
ATS,12/21/2006,1.3,1.3,1.3,1.3,150000,0
ICT,12/21/2006,19,19.5,19,19.5,404700,3656950
KPM,12/21/2006,0.94,0.94,0.94,0.94,20000,0
LSC,12/21/2006,1.3,1.36,1.28,1.28,568000,708320
LR,12/21/2006,2.08,2.12,2.08,2.1,310000,0
PEP,12/21/2006,0.35,0.35,0.35,0.35,200000,0
PRC,12/21/2006,3.25,3.25,3.25,3.25,28000,0
WPI,12/21/2006,0.6,0.6,0.6,0.6,3720000,228000
CEU,12/21/2006,9,9,9,9,30000,0
IPO,12/21/2006,3.05,3.05,3,3,332000,0
MAC,12/21/2006,2.12,2.12,2.1,2.12,551000,0
PAX,12/21/2006,19,19,19,19,410500,380000
^MINING-OIL,12/21/2006,4532.31,4614.48,4497.54,4545.68,4868041,-1280
APX,12/21/2006,5.8,5.9,5.8,5.9,677000,0
APXB,12/21/2006,5.9,6,5.9,6,692000,240000
AR,12/21/2006,0.012,0.013,0.012,0.012,462300000,0
AT,12/21/2006,9.4,10,9.4,10,3466000,-112000
BC,12/21/2006,9.5,9.5,9.4,9.4,115000,0
DIZ,12/21/2006,2.18,3.15,2.18,3.15,1895000,471350
LC,12/21/2006,0.26,0.27,0.26,0.26,33000000,0
LCB,12/21/2006,0.28,0.29,0.28,0.28,7420000,0
MA,12/21/2006,0.022,0.023,0.022,0.022,512500000,0
