^FINANCIAL,11/28/2006,811.8,815.2,805.43,813.27,29966,-534
ASIA,11/28/2006,7.8,7.8,7.8,7.8,1000,0
BDO,11/28/2006,44,44.5,43.5,44,1122600,-6758000
BPI,11/28/2006,63,63.5,62.5,63.5,745200,6167700
CHIB,11/28/2006,680,705,680,690,12240,-2702500
CSB,11/28/2006,18.5,18.5,18.5,18.5,600,0
EIB,11/28/2006,0.54,0.54,0.51,0.51,22530000,300
EPCI,11/28/2006,77.5,78.5,77.5,78.5,41400,0
MBT,11/28/2006,48,49.5,48,49.5,1646400,6571350
PBC,11/28/2006,40,55,40,55,1500,0
PNB,11/28/2006,44,44,43.5,43.5,26000,0
PSB,11/28/2006,48,48,48,48,2200,0
RCB,11/28/2006,25,25,24.25,24.75,394500,0
SECB,11/28/2006,62,62,61.5,61.5,308000,-6047500
UBP,11/28/2006,50,50,49.5,49.5,25000,0
COL,11/28/2006,5,5,4.9,5,208000,-10000
FMIC,11/28/2006,30,30.5,30,30.5,12000,0
MFC,11/28/2006,1600,1600,1600,1600,80,0
PCIL,11/28/2006,1.42,1.44,1.42,1.42,191000,0
PSE,11/28/2006,265,265,265,265,2520,132500
SLF,11/28/2006,2100,2110,2100,2100,1450,1704100
V,11/28/2006,1.5,1.52,1.5,1.52,2695000,408000
^INDUSTRIAL,11/28/2006,3610.3,3610.3,3552.74,3565.41,93660,-34537
FGEN,11/28/2006,57.5,57.5,57,57,29500,-1459350
FPH,11/28/2006,55.5,55.5,53.5,53.5,704400,-26918250
MER,11/28/2006,33,33.5,33,33,573200,0
MERB,11/28/2006,34.5,34.5,33.5,33.5,1358100,-6218050
MWC,11/28/2006,10,10,9.9,10,1761000,246300
PCOR,11/28/2006,4.1,4.1,4.05,4.05,2036000,1977600
PWR,11/28/2006,0.3,0.31,0.3,0.31,350000,0
TA,11/28/2006,1.1,1.1,1.08,1.08,470000,0
AMC,11/28/2006,3.5,3.5,3.5,3.5,1000,0
GSMI,11/28/2006,20.25,20.25,20.25,20.25,115000,-1802250
JFC,11/28/2006,40.5,40.5,40,40,562200,-1535050
PCKH,11/28/2006,6,6,6,6,3000,0
RFM,11/28/2006,1.02,1.02,1.02,1.02,100000,0
ROX,11/28/2006,3.1,3.1,3.1,3.1,100000,0
SFI,11/28/2006,0.37,0.4,0.37,0.4,820000,0
SMC,11/28/2006,64.5,65,64.5,65,184700,0
SMCB,11/28/2006,74,74.5,73,74,229700,-14828600
TDY,11/28/2006,3.7,3.7,3.7,3.7,25000,0
TUNA,11/28/2006,2.34,2.34,2.2,2.28,2043000,0
URC,11/28/2006,20,20,19.75,20,2394300,12389450
CMT,11/28/2006,0.91,0.91,0.87,0.9,6640000,88000
EEI,11/28/2006,3.1,3.1,2.9,3,3499000,1778050
HLCM,11/28/2006,7.5,7.5,7.2,7.3,1080000,1663400
PNC,11/28/2006,5,5.3,5,5.3,65000,0
RCM,11/28/2006,3.7,3.75,3.7,3.7,26000,81400
GEO,11/28/2006,0.8,0.81,0.78,0.79,47320000,0
PCP,11/28/2006,0.23,0.23,0.215,0.225,21170000,0
^HOLDING,11/28/2006,1483.72,1483.72,1445.55,1475.81,552963,-81195
ABA,11/28/2006,0.008,0.008,0.008,0.008,79000000,0
ABAB,11/28/2006,0.009,0.009,0.009,0.009,10000000,0
AC,11/28/2006,487.5,490,480,485,238500,-68576250
ACR,11/28/2006,0.68,0.68,0.68,0.68,740000,-469200
AEV,11/28/2006,6,6,6,6,867000,0
AJO,11/28/2006,0.0725,0.0775,0.0675,0.07,188500000,0
ANS,11/28/2006,2.8,2.85,2.8,2.8,849000,0
APC,11/28/2006,0.38,0.38,0.37,0.38,22140000,0
APM,11/28/2006,0.0095,0.0095,0.0095,0.0095,174000000,760000
APO,11/28/2006,0.94,0.94,0.91,0.91,1840000,-1381000
ATN,11/28/2006,3,3,2.5,2.5,725000,0
ATNB,11/28/2006,2.6,2.6,2.6,2.6,10000,0
B,11/28/2006,3.15,3.15,3.15,3.15,46000,0
BAL,11/28/2006,1.16,1.24,1.16,1.24,35000,0
BCI,11/28/2006,8.5,8.5,8.5,8.5,9000,0
BPC,11/28/2006,1.8,1.8,1.76,1.8,13147000,-1598200
DMC,11/28/2006,5.1,5.1,5,5,860000,-1560000
FDC,11/28/2006,3.25,3.3,3.2,3.2,231000,0
HI,11/28/2006,1.76,1.82,1.76,1.82,670000,0
JGS,11/28/2006,8.8,8.9,8.6,8.9,2844000,10495700
MED,11/28/2006,0.26,0.26,0.25,0.25,1350000,0
MHI,11/28/2006,5.2,5.2,4.8,4.95,1834000,-495000
MIC,11/28/2006,1.52,1.66,1.5,1.64,7697000,0
PA,11/28/2006,0.02,0.02,0.02,0.02,5000000,0
POPI,11/28/2006,0.215,0.215,0.21,0.21,4110000,0
PRIM,11/28/2006,1.2,1.26,1.04,1.04,770000,0
SINO,11/28/2006,0.155,0.16,0.15,0.16,7820000,0
SM,11/28/2006,300,305,285,302.5,291010,-18371050
SOC,11/28/2006,1,1,1,1,110000,0
UNI,11/28/2006,0.19,0.2,0.19,0.195,26280000,0
WIN,11/28/2006,0.14,0.14,0.14,0.14,950000,0
^PROPERTY,11/28/2006,1166,1166,1140.86,1158.15,524231,-57227
ALI,11/28/2006,14.5,14.5,14.25,14.5,3823700,-19822950
BEL,11/28/2006,1.12,1.18,1.12,1.18,20986000,-7212000
BRN,11/28/2006,1.88,2,1.82,1.9,42270000,1930000
CEI,11/28/2006,0.41,0.41,0.41,0.41,2000000,0
CHI,11/28/2006,3.05,3.1,3.05,3.1,295000,618000
CMP,11/28/2006,1.48,1.48,1.48,1.48,187000,0
CYBR,11/28/2006,0.34,0.34,0.33,0.33,3340000,0
ELI,11/28/2006,0.54,0.54,0.53,0.53,8990000,0
EPHI,11/28/2006,1.6,1.6,1.6,1.6,91000,0
EVER,11/28/2006,0.0625,0.0625,0.0625,0.0625,6200000,0
FLI,11/28/2006,1.64,1.66,1.62,1.66,5381000,-20080
HP,11/28/2006,2.6,2.75,2.6,2.75,100000,0
IRC,11/28/2006,0.0075,0.0075,0.0075,0.0075,93000000,0
IRCB,11/28/2006,0.0075,0.0075,0.0075,0.0075,29000000,0
KEP,11/28/2006,1.26,1.26,1.26,1.26,24000,0
KPP,11/28/2006,0.63,0.63,0.61,0.61,7450000,30500
LND,11/28/2006,0.66,0.66,0.66,0.66,100000,0
MEG,11/28/2006,2,2.1,1.98,2.06,211513000,-21304300
MRC,11/28/2006,0.38,0.42,0.38,0.41,23450000,1475600
PHES,11/28/2006,0.18,0.185,0.16,0.16,1010000,-7400
PO,11/28/2006,1.32,1.32,1.32,1.32,20000,0
RLC,11/28/2006,15.75,16,15.25,16,11811500,-6271750
RLT,11/28/2006,0.8,0.81,0.78,0.8,47070000,15700
SMDC,11/28/2006,2.7,2.7,2.55,2.55,589000,0
SMPH,11/28/2006,9.8,9.8,9.6,9.7,3830000,-6659300
SUN,11/28/2006,0.62,0.62,0.62,0.62,100000,0
UW,11/28/2006,0.1,0.115,0.1,0.115,1600000,0
^SERVICE,11/28/2006,1465.76,1465.76,1427.48,1434.49,388424,-119425
ABS,11/28/2006,19.5,19.75,19.5,19.5,73500,0
DGTL,11/28/2006,1.7,1.72,1.66,1.72,8518000,3748100
