^FINANCIAL,10/23/2006,753.26,761.12,752.82,760.81,21672,106710
ASIA,10/23/2006,6.7,6.7,6.7,6.7,22000,0
BDO,10/23/2006,41,43.5,41,43.5,4062300,19349350
BPI,10/23/2006,58.5,60,58.5,60,3415400,100459550
CHIB,10/23/2006,675,675,670,670,6120,-3987750
CSB,10/23/2006,20.5,20.5,20.5,20.5,600,0
EIB,10/23/2006,0.44,0.45,0.42,0.42,9320000,-13100
EPCI,10/23/2006,68,68.5,67.5,68.5,35000,-952000
PNB,10/23/2006,35,35,34,34,6100,0
RCB,10/23/2006,18,18,18,18,5000,0
SECB,10/23/2006,55,55.5,54.5,55,146000,-6596200
UBP,10/23/2006,46,46,46,46,3000,0
BKD,10/23/2006,0.7,0.7,0.7,0.7,10000,0
COL,10/23/2006,4.65,4.8,4.6,4.8,1262000,-1851550
FAF,10/23/2006,0.54,0.54,0.54,0.54,40000,0
MFC,10/23/2006,1575,1575,1575,1575,100,0
PCIL,10/23/2006,1.12,1.12,1.12,1.12,604000,0
SLF,10/23/2006,2000,2015,2000,2015,400,301700
V,10/23/2006,1.42,1.42,1.42,1.42,1913000,0
^INDUSTRIAL,10/23/2006,3428.28,3436.21,3411.42,3425.19,143492,26421
FGEN,10/23/2006,52.5,53,52.5,53,637400,6787400
FPH,10/23/2006,51,51.5,51,51,650200,26826000
MER,10/23/2006,27,27.5,27,27,135500,0
MERB,10/23/2006,32.5,32.5,32,32,440100,-5689600
MWC,10/23/2006,9.1,9.2,9,9.1,1478000,-3965100
PCOR,10/23/2006,4.1,4.1,4.05,4.05,4055000,-4454400
PWR,10/23/2006,0.26,0.26,0.25,0.25,500000,0
TA,10/23/2006,1.02,1.02,1,1,591000,0
AMC,10/23/2006,3.3,3.4,3.3,3.4,11000,0
GSMI,10/23/2006,22,22.25,22,22.25,35000,-552000
JFC,10/23/2006,40,41,40,41,953900,4031100
PCKH,10/23/2006,5.3,5.3,5.3,5.3,14000,0
RFM,10/23/2006,1.12,1.12,1.1,1.12,149000,0
ROX,10/23/2006,3.75,3.75,3.75,3.75,34000,0
SMC,10/23/2006,66,66.5,66,66.5,50500,0
SMCB,10/23/2006,73.5,73.5,73.5,73.5,108700,-5549250
URC,10/23/2006,19.25,19.25,19.25,19.25,1370200,-202125
CMT,10/23/2006,0.43,0.46,0.43,0.46,22490000,-460000
EEI,10/23/2006,2.8,2.8,2.65,2.8,7928000,191250
FCC,10/23/2006,2.04,2.12,2.04,2.1,255000,0
HLCM,10/23/2006,5.8,5.8,5.8,5.8,1988000,9106000
PNC,10/23/2006,4.8,5.3,4.8,5.3,28000,0
RCM,10/23/2006,2.1,2.28,2.1,2.24,481000,0
COAT,10/23/2006,4.7,5,4.7,5,1899000,-151900
MAH,10/23/2006,0.5,0.5,0.5,0.5,50000,0
MVC,10/23/2006,0.62,0.62,0.62,0.62,10000,0
GEI,10/23/2006,0.73,0.75,0.71,0.73,89950000,503700
PCP,10/23/2006,0.175,0.175,0.17,0.17,7200000,0
^HOLDING,10/23/2006,1397.5,1403.57,1394.29,1396.67,412324,21662
AAA,10/23/2006,0.45,0.45,0.4,0.4,70000,0
ABA,10/23/2006,0.008,0.008,0.008,0.008,1000000,0
AC,10/23/2006,487.5,492.5,487.5,490,113760,21826775
AEV,10/23/2006,5.8,5.8,5.7,5.7,506000,-1710000
AJO,10/23/2006,0.032,0.038,0.032,0.038,257200000,-983000
ANS,10/23/2006,2.48,2.65,2.48,2.65,1326000,0
APC,10/23/2006,0.25,0.25,0.245,0.25,3210000,0
APM,10/23/2006,0.008,0.008,0.008,0.008,5000000,0
APO,10/23/2006,0.92,0.92,0.91,0.91,1010000,0
B,10/23/2006,3.05,3.15,3.05,3.15,40000,0
BAL,10/23/2006,1.26,1.26,1.24,1.24,45000,0
BCI,10/23/2006,8.5,8.5,8.5,8.5,1000,0
BPC,10/23/2006,1.42,1.42,1.38,1.42,4311000,-58500
DMC,10/23/2006,4.7,4.7,4.6,4.65,573000,0
FC,10/23/2006,0.8,0.8,0.71,0.71,100000,0
FDC,10/23/2006,2.8,2.8,2.8,2.8,1320000,-526400
FJP,10/23/2006,0.7,0.7,0.7,0.7,30000,0
HI,10/23/2006,1.84,1.84,1.78,1.8,1798000,55200
JGS,10/23/2006,7.8,7.8,7.8,7.8,1397000,-4290000
MED,10/23/2006,0.235,0.26,0.235,0.26,3150000,-226000
MHC,10/23/2006,0.26,0.28,0.26,0.28,250000,0
MHI,10/23/2006,2.1,2.4,2.04,2.38,698000,0
MIC,10/23/2006,1.68,1.78,1.64,1.74,14353000,103800
PA,10/23/2006,0.011,0.013,0.011,0.013,98200000,0
POPI,10/23/2006,0.185,0.195,0.185,0.195,2260000,117000
REG,10/23/2006,1.4,1.4,1.4,1.4,40000,0
SGI,10/23/2006,0.76,0.77,0.76,0.77,1030000,-462000
