^FINANCIAL,09/08/2006,751.19,753.11,743.95,745.64,22646,66371
ASIA,09/08/2006,5.5,5.5,5.5,5.5,7000,-38500
BDO,09/08/2006,38.5,39.5,38.5,39,14931500,57994750
BPI,09/08/2006,57,57,55.5,55.5,1112100,9239550
CHIB,09/08/2006,700,700,700,700,1480,-700000
CSB,09/08/2006,20.5,20.5,20.5,20.5,600,0
EIB,09/08/2006,0.43,0.43,0.41,0.41,1630000,0
EPCI,09/08/2006,77.5,77.5,76.5,76.5,48700,-2943650
MBT,09/08/2006,40,40,39,39.5,300500,0
PNB,09/08/2006,34,34,34,34,3300,0
PSB,09/08/2006,42.5,42.5,42.5,42.5,1000,0
RCB,09/08/2006,17.5,17.5,17.25,17.25,55000,0
SECB,09/08/2006,51.5,52.5,51.5,52.5,25600,521000
UBP,09/08/2006,45,45,45,45,5000,0
COL,09/08/2006,2.65,2.7,2.6,2.7,587000,-52700
FAF,09/08/2006,0.5,0.51,0.5,0.5,210000,50000
FMIC,09/08/2006,30.5,30.5,30.5,30.5,10000,0
MFC,09/08/2006,1610,1620,1610,1620,550,728700
PCIL,09/08/2006,1.02,1.02,1.02,1.02,250000,0
PSE,09/08/2006,230,330,230,230,1940,-447200
SLF,09/08/2006,2020,2020,2020,2020,1940,2020000
V,09/08/2006,1.38,1.38,1.36,1.38,3463000,0
^INDUSTRIAL,09/08/2006,3162.57,3162.57,3127.25,3140.18,193443,-56145
FGEN,09/08/2006,49,49,48.5,49,403500,8422000
FPH,09/08/2006,45.5,45.5,45,45.5,995700,7962500
MER,09/08/2006,18.25,18.25,18.25,18.25,88500,0
MERB,09/08/2006,30,30.5,30,30.5,1642800,414850
MWC,09/08/2006,9,9,8.9,8.9,867000,738700
PCOR,09/08/2006,3.9,3.9,3.8,3.8,7829000,-19793150
PWR,09/08/2006,0.26,0.26,0.26,0.26,200000,0
TA,09/08/2006,1.08,1.1,1.02,1.06,784000,0
AMC,09/08/2006,3,3,3,3,5000,0
CAC,09/08/2006,2.65,2.65,2.65,2.65,2000,0
GSMI,09/08/2006,23,23,23,23,31000,-621000
JFC,09/08/2006,33.5,33.5,33,33,518900,-2554650
RFM,09/08/2006,0.83,0.84,0.78,0.84,230000,0
ROX,09/08/2006,3.8,3.8,3.8,3.8,1716000,0
SMC,09/08/2006,64.5,65,64.5,65,42400,0
SMCB,09/08/2006,71,71,70.5,71,324500,-22087200
URC,09/08/2006,17.75,17.75,17.75,17.75,1300700,-14120125
VITA,09/08/2006,0.22,0.22,0.22,0.22,3500000,0
CMT,09/08/2006,0.28,0.3,0.28,0.3,20000,0
EEI,09/08/2006,1.72,1.74,1.7,1.7,2354000,-1068620
FCC,09/08/2006,1.06,1.66,1.06,1.66,55000,0
HLCM,09/08/2006,4.8,4.8,4.75,4.75,353000,-542400
RCM,09/08/2006,1.4,1.44,1.4,1.44,25000,0
COAT,09/08/2006,3.15,3.4,3.15,3.2,85000,0
ILI,09/08/2006,0.92,0.92,0.8,0.92,100000,0
MVC,09/08/2006,0.63,0.63,0.63,0.63,10000,0
GEI,09/08/2006,0.62,0.63,0.48,0.56,154670000,-12896300
PCP,09/08/2006,0.115,0.115,0.1,0.105,15290000,0
^HOLDING,09/08/2006,1237.37,1237.56,1211.28,1227.66,281933,5449
ABA,09/08/2006,0.008,0.008,0.008,0.008,125000000,0
AC,09/08/2006,475,475,460,467.5,171960,9619625
ACR,09/08/2006,0.55,0.55,0.53,0.53,400000,0
AEV,09/08/2006,5,5.1,5,5,268000,0
AJO,09/08/2006,0.028,0.028,0.027,0.028,9900000,0
ANS,09/08/2006,2.04,2.06,1.98,1.98,556000,0
APC,09/08/2006,0.25,0.25,0.23,0.25,3770000,38500
APM,09/08/2006,0.0085,0.0085,0.008,0.008,44000000,0
APO,09/08/2006,0.96,0.96,0.95,0.95,330000,0
B,09/08/2006,3.6,3.6,3.5,3.5,306000,0
BAL,09/08/2006,1.2,1.2,1.16,1.16,185000,-60000
BCI,09/08/2006,8.4,8.4,8.4,8.4,10000,0
BPC,09/08/2006,1.24,1.24,1.2,1.22,8757000,6125540
DMC,09/08/2006,3.25,3.4,3.25,3.4,280000,98600
FDC,09/08/2006,2.85,3.1,2.85,3.1,4855000,-1388000
HI,09/08/2006,1.2,1.2,1.2,1.2,140000,0
JGS,09/08/2006,5.8,5.8,5.8,5.8,26000,0
MED,09/08/2006,0.22,0.22,0.21,0.21,940000,0
MHC,09/08/2006,0.26,0.26,0.26,0.26,50000,0
MIC,09/08/2006,2,2,1.2,1.2,29056000,167000
PA,09/08/2006,0.013,0.013,0.012,0.013,27500000,0
POPI,09/08/2006,0.185,0.185,0.185,0.185,1010000,0
SINO,09/08/2006,0.14,0.14,0.135,0.135,10310000,-1086750
SM,09/08/2006,226,230,226,230,943010,-8064630
SOC,09/08/2006,0.9,0.91,0.9,0.9,530000,0
SPM,09/08/2006,1.24,1.3,1.24,1.3,100000,0
UNI,09/08/2006,0.11,0.11,0.1,0.1,12340000,0
WIN,09/08/2006,0.13,0.13,0.13,0.13,200000,0
^PROPERTY,09/08/2006,1039.08,1049.57,1032.31,1032.31,214337,53156
ALI,09/08/2006,14,14,13.5,13.5,2361100,-16879850
BEL,09/08/2006,1.04,1.04,1.02,1.04,3787000,-1399420
CEI,09/08/2006,0.33,0.33,0.33,0.33,1610000,-330000
CHI,09/08/2006,2.46,2.55,2.46,2.55,1272000,671980
CMP,09/08/2006,1.3,1.32,1.3,1.32,81000,-40300
CYBR,09/08/2006,0.28,0.28,0.25,0.28,9200000,-25000
ELI,09/08/2006,0.51,0.52,0.5,0.51,22920000,-624000
EVER,09/08/2006,0.0575,0.0575,0.0575,0.0575,1800000,-17250
FLI,09/08/2006,1.42,1.42,1.36,1.38,14219000,-8476540
GO,09/08/2006,0.12,0.13,0.12,0.13,330000,0
GOB,09/08/2006,0.13,0.13,0.12,0.12,350000,0
HP,09/08/2006,2.42,2.42,2.36,2.36,50000,0
IRC,09/08/2006,0.007,0.007,0.007,0.007,7000000,0
IRCB,09/08/2006,0.007,0.007,0.007,0.007,5000000,0
KPP,09/08/2006,0.26,0.26,0.25,0.26,2580000,0
LND,09/08/2006,0.45,0.45,0.45,0.45,400000,-76500
MEG,09/08/2006,1.8,1.88,1.8,1.86,130670000,80215260
MRC,09/08/2006,0.25,0.28,0.25,0.28,520000,0
PHES,09/08/2006,0.175,0.175,0.17,0.17,240000,-32300
RLC,09/08/2006,13,13.25,13,13.25,136700,0
RLT,09/08/2006,0.42,0.42,0.41,0.41,1720000,0
SMDC,09/08/2006,1.86,1.86,1.8,1.84,808000,969260
SMPH,09/08/2006,7.9,8,7.8,7.9,1913000,-799000
SUN,09/08/2006,0.61,0.63,0.61,0.63,570000,0
UW,09/08/2006,0.0925,0.0925,0.085,0.09,4800000,0
^SERVICE,09/08/2006,1168.21,1168.88,1157.43,1157.43,49673,36291
ABS,09/08/2006,16.25,16.25,16,16,6300,0
DGTL,09/08/2006,1.2,1.22,1.2,1.2,1808000,-420000
GLO,09/08/2006,1045,1050,1045,1045,36840,14106100
PLTL,09/08/2006,4.3,4.3,4.1,4.1,7947000,16207350
TEL,09/08/2006,1995,1995,1980,1980,57790,2778500
BHI,09/08/2006,0.2,0.2,0.2,0.2,1900000,0
IMP,09/08/2006,0.017,0.017,0.017,0.017,6200000,0
ION,09/08/2006,2,2,1.92,2,227000,0
IS,09/08/2006,0.05,0.05,0.05,0.05,6000000,0
ISM,09/08/2006,0.055,0.055,0.055,0.055,1000000,0
WEB,09/08/2006,0.027,0.028,0.027,0.028,16100000,-10800
ATI,09/08/2006,3.15,3.2,3.15,3.2,535000,0
ICT,09/08/2006,15.25,16.25,15.25,15.75,1584700,1160450
LSC,09/08/2006,1.36,1.36,1.36,1.36,15000,0
DHC,09/08/2006,4.2,4.2,4.2,4.2,15000,0
LR,09/08/2006,2.08,2.08,1.96,2.02,4370000,1908320
PEP,09/08/2006,0.31,0.31,0.31,0.31,200000,0
WPI,09/08/2006,0.46,0.48,0.46,0.48,860000,-283600
IPO,09/08/2006,2.95,2.95,2.85,2.85,41000,0
MAC,09/08/2006,2.1,2.1,2.06,2.06,355000,0
PAX,09/08/2006,10.5,10.75,10.5,10.5,415100,845250
^MINING-OIL,09/08/2006,4227.58,4227.58,4052.74,4052.74,1339465,-7521
APX,09/08/2006,4.8,4.8,4.65,4.8,1356000,0
APXB,09/08/2006,4.9,4.9,4.7,4.8,1099000,980000
AR,09/08/2006,0.013,0.013,0.011,0.012,800600000,0
AT,09/08/2006,8.6,8.6,8.3,8.4,3676000,0
BC,09/08/2006,10,10,10,10,23000,0
BCB,09/08/2006,28,28,28,28,200,5600
DIZ,09/08/2006,2.22,2.24,2.18,2.24,196000,0
LC,09/08/2006,0.235,0.235,0.23,0.23,22520000,0
LCB,09/08/2006,0.26,0.26,0.245,0.245,5630000,-1044950
MA,09/08/2006,0.018,0.018,0.017,0.018,139200000,0
MAB,09/08/2006,0.02,0.02,0.02,0.02,92100000,0
OM,09/08/2006,0.01,0.01,0.01,0.01,100000000,0
PX,09/08/2006,3.9,3.9,3.7,3.7,5398000,0
PXB,09/08/2006,3.9,3.9,3.7,3.7,9959000,-9758900
SCC,09/08/2006,20.5,20.5,20.5,20.5,85000,1537500
UPM,09/08/2006,0.49,0.49,0.49,0.49,220000,0
VUL,09/08/2006,0.64,0.64,0.59,0.59,3170000,717000
BSC,09/08/2006,0.27,0.27,0.27,0.27,210000,-5400
OPM,09/08/2006,0.011,0.011,0.011,0.011,144800000,0
OPMB,09/08/2006,0.012,0.012,0.012,0.012,7000000,48000
OV,09/08/2006,1.14,1.14,1.1,1.1,1720000,0
OVB,09/08/2006,1.16,1.16,1.14,1.14,430000,0
PERC,09/08/2006,10.5,10.5,10,10.25,73600,0
ACPR,09/08/2006,104,104,104,104,490,0
TELQ,09/08/2006,10.5,10.5,10.5,10.5,500,0
TELU,09/08/2006,10.5,10.5,10.5,10.5,600,0
TELV,09/08/2006,10.5,10.5,10.5,10.5,200,0
TELX,09/08/2006,10.5,10.5,10.5,10.5,500,0
TELY,09/08/2006,10.5,10.5,10.5,10.5,200,0
ABSP,09/08/2006,16.5,16.5,16.5,16.5,23000,0
^ALLSHARES,09/08/2006,1487.97,1489.56,1476.88,1477.53,0,0
^PSEi,09/08/2006,2402.62,2406.61,2378.04,2378.04,2101500,97596
