^FINANCIAL,03/20/2018,2151.29,2151.29,2098.16,2110.86,1359239,-269012
AUB,03/20/2018,59.6,59.6,58.2,59.5,5030,116682
BDO,03/20/2018,148.8,148.8,144,145,3882930,-227670455
BPI,03/20/2018,114.9,114.9,112.5,113.2,1404020,-38206490
CHIB,03/20/2018,35.3,35.3,34.95,34.95,581800,9686585
EW,03/20/2018,30.4,30.4,29.1,30,1448600,455355
MBT,03/20/2018,87.45,87.45,84,85.1,5089270,-46720035
PBC,03/20/2018,21.8,24.45,21.5,23.9,7700,0
PNB,03/20/2018,56.3,56.35,56.1,56.1,68200,-806177
PSB,03/20/2018,86,86,85.8,86,370,3440
PTC,03/20/2018,111,111,104.4,105,4400,0
RCB,03/20/2018,46.1,46.1,45.8,45.85,100700,919410
SECB,03/20/2018,253.8,253.8,243,251.6,330300,25144554
UBP,03/20/2018,90.05,90.45,90,90,378740,7151053
BKR,03/20/2018,1.65,1.65,1.6,1.64,191000,0
BLFI,03/20/2018,3.24,3.24,3.04,3.05,54000,0
COL,03/20/2018,15.5,15.5,15.46,15.46,19800,206150
FAF,03/20/2018,0.64,0.65,0.64,0.65,45000,0
FERRO,03/20/2018,3.5,3.5,3.27,3.36,62000,0
I,03/20/2018,1.64,1.64,1.62,1.62,63000,0
MED,03/20/2018,0.59,0.59,0.54,0.55,723000,0
MFC,03/20/2018,900,900,855,855,150,0
NRCP,03/20/2018,1.12,1.13,1.03,1.13,3721000,690550
PSE,03/20/2018,242,242,240,240,28950,16818
SLF,03/20/2018,1930,1930,1930,1930,10,0
V,03/20/2018,1.21,1.21,1.2,1.2,173000,0
^INDUSTRIAL,03/20/2018,11458.71,11468.29,11263.67,11275.35,1984089,47139
ACR,03/20/2018,1.3,1.3,1.23,1.26,2760000,-203830
AP,03/20/2018,39,39,38,38,1895100,-28353175
BSC,03/20/2018,0.223,0.223,0.216,0.216,5200000,0
EDC,03/20/2018,5.71,5.75,5.65,5.72,3919100,-774237
FGEN,03/20/2018,16.5,16.5,16.24,16.4,1260200,1360768
FPH,03/20/2018,64.1,64.45,64,64.4,63690,1358560
H2O,03/20/2018,6.05,6.05,5.95,5.97,313700,8428
MER,03/20/2018,329,329.4,325.8,326,456420,63124222
MWC,03/20/2018,26.6,26.7,25.7,25.7,2122400,-8250325
PCOR,03/20/2018,9.06,9.09,8.94,8.95,4084800,-1421072
PERC,03/20/2018,5.1,5.26,4.91,5.07,680200,-50000
PHEN,03/20/2018,1.54,1.56,1.53,1.55,805000,902700
PNX,03/20/2018,12.14,12.5,11.3,11.3,260600,236000
SHLPH,03/20/2018,61,61.1,60.6,60.8,1751570,-49884045
SPC,03/20/2018,5.48,5.48,5.32,5.32,32400,0
ANI,03/20/2018,14.06,14.1,13.02,13.92,1869400,-4051916
BMM,03/20/2018,165,165,150,151,520,0
CAT,03/20/2018,24,24,22,22.2,169000,-1228965
CNPF,03/20/2018,17.6,17.6,17.4,17.58,705400,8135290
DMPL,03/20/2018,10.4,10.4,9.92,10,69500,-281648
DNL,03/20/2018,11.78,11.78,11.3,11.3,1153200,-2706684
EMP,03/20/2018,7.39,7.4,7.21,7.3,630400,-544167
FOOD,03/20/2018,0.58,0.59,0.57,0.57,1142000,33140
GSMI,03/20/2018,25.3,26.2,25,25,82500,-51900
JFC,03/20/2018,296.8,296.8,285,286,1028940,34136470
LFM,03/20/2018,54.95,60,54.95,56,6820,0
MACAY,03/20/2018,18.18,18.18,18.18,18.18,2500,0
MAXS,03/20/2018,16.46,16.48,16.2,16.2,240900,-40780
MG,03/20/2018,0.195,0.195,0.189,0.194,3440000,1890
PF,03/20/2018,609,609,581,588,92840,-3270270
PIP,03/20/2018,2.78,2.85,2.76,2.85,1702000,2118200
PIZZA,03/20/2018,15.4,15.4,14.78,15,936400,-3392658
RCI,03/20/2018,2.4,2.4,2.2,2.25,377000,0
RFM,03/20/2018,4.7,4.7,4.7,4.7,91000,0
ROX,03/20/2018,3.4,3.4,3.4,3.4,38000,0
SFI,03/20/2018,0.137,0.137,0.135,0.135,1760000,5460
URC,03/20/2018,149,151,146.5,150,1085650,40349203
VITA,03/20/2018,2.03,2.08,1.95,1.99,5796000,414999
VMC,03/20/2018,2.64,2.64,2.6,2.62,461000,-293220
ABG,03/20/2018,19.38,19.42,18.98,19.32,66200,-114290
CA,03/20/2018,80,85,66,80,6930,0
