^FINANCIAL,07/13/2017,1973.71,1981.96,1965.18,1973.16,1655757,36396
AUB,07/13/2017,58,58.5,57.25,58.5,54790,3021963
BDO,07/13/2017,124.5,125,123.4,124.5,1945020,16915856
BPI,07/13/2017,103.3,105,102.9,103.7,1706770,-100992891
CHIB,07/13/2017,36.6,36.7,36.6,36.6,257800,740250
EW,07/13/2017,31.85,32,31.35,31.35,851900,1044905
MBT,07/13/2017,94.8,94.8,94.1,94.3,3371420,-19276082
PBB,07/13/2017,15.52,15.54,15.5,15.5,63500,0
PBC,07/13/2017,25.1,25.1,24.6,24.6,5100,0
PNB,07/13/2017,67.8,67.8,66,67.8,124540,1164868
PSB,07/13/2017,88.1,88.1,88.1,88.1,50,0
PTC,07/13/2017,112,120,112,115,640,0
RCB,07/13/2017,58,59.5,58,59,72800,2861378
SECB,07/13/2017,221,221.2,219.2,220.8,1005710,131279312
UBP,07/13/2017,86.1,86.4,85.8,86,1740,-21506
AGF,07/13/2017,3.66,3.75,3.66,3.75,20000,0
BKR,07/13/2017,1.38,1.39,1.35,1.38,102000,-16300
BLFI,07/13/2017,4.04,4.04,3.95,3.96,12000,0
COL,07/13/2017,16.2,16.2,16.1,16.1,3200,0
FFI,07/13/2017,7.92,7.93,7.92,7.92,6700,0
I,07/13/2017,1.75,1.78,1.71,1.76,85000,-44000
MED,07/13/2017,0.69,0.7,0.68,0.7,1733000,0
MFC,07/13/2017,870,870,870,870,460,0
NRCP,07/13/2017,0.87,0.87,0.84,0.85,966000,51000
PSE,07/13/2017,245,249,245,249,440,0
SLF,07/13/2017,1660,1660,1660,1660,350,-332000
V,07/13/2017,1.37,1.38,1.36,1.37,138000,0
^INDUSTRIAL,07/13/2017,11163.26,11177.79,11120.42,11132.91,1790520,-249288
ACR,07/13/2017,1.47,1.47,1.44,1.46,1020000,0
AP,07/13/2017,40.25,40.3,40,40.3,848900,-5273745
BSC,07/13/2017,0.275,0.28,0.27,0.27,8930000,0
EDC,07/13/2017,5.86,5.86,5.71,5.75,27588600,-48247512
FGEN,07/13/2017,18.7,18.8,18.7,18.78,1904000,-5412666
FPH,07/13/2017,69.4,69.9,68.25,68.4,96040,-4247338
H2O,07/13/2017,7,8.2,7,7.58,2954800,0
MER,07/13/2017,268,271,267,268,413040,-47662870
MWC,07/13/2017,32.5,32.75,31.75,32.5,233600,6834935
PCOR,07/13/2017,9.62,9.75,9.6,9.6,987000,-325672
PERC,07/13/2017,7.3,7.35,7.11,7.18,197800,0
PHEN,07/13/2017,1.94,1.96,1.91,1.95,1913000,-3880
PNX,07/13/2017,10.32,10.6,10.3,10.5,3484700,1375066
SHLPH,07/13/2017,68,68.1,67.9,68,1251500,1329994
SPC,07/13/2017,4.56,4.57,4.48,4.5,1194000,0
VVT,07/13/2017,30.1,30.7,30.1,30.1,900,3070
ANI,07/13/2017,8.69,8.78,8.54,8.78,1776100,2666585
BMM,07/13/2017,115.8,149.8,115.6,135,3380,0
CAT,07/13/2017,14.08,14.14,14,14.14,9300,0
CNPF,07/13/2017,18.6,18.66,18.24,18.4,319100,1570426
DMPL,07/13/2017,11.58,11.58,11.5,11.5,24400,0
DNL,07/13/2017,12.6,12.68,12.4,12.4,1094900,6016536
EMP,07/13/2017,8.1,8.1,7.94,7.94,2475500,7025879
FOOD,07/13/2017,0.85,0.85,0.84,0.84,1549000,263500
GSMI,07/13/2017,14.92,15,14.8,14.8,15300,0
JFC,07/13/2017,213,215.8,213,214.6,814280,20658412
LFM,07/13/2017,64,64,64,64,1600,0
MACAY,07/13/2017,24.05,24.95,24,24.95,2000,0
MAXS,07/13/2017,20.6,20.7,19.8,20.2,730700,210050
MG,07/13/2017,0.242,0.25,0.242,0.25,920000,0
PF,07/13/2017,305,305,304.8,304.8,5750,-1598200
PIP,07/13/2017,3.16,3.2,3.16,3.2,3106000,-575900
