^FINANCIAL,06/14/2011,940.97,941.58,927.71,930.52,762678,62735
BDO,06/14/2011,56.9,57.3,54.6,55,2133280,18022866
BPI,06/14/2011,57.15,57.15,56.8,57.05,3242590,24787306
CHIB,06/14/2011,420,422,420,422,2040,261600
MBT,06/14/2011,68.4,68.5,67.7,67.95,2948230,29332539
PBC,06/14/2011,66.3,68,66.3,68,1200,0
PNB,06/14/2011,59.4,59.4,56.5,58.5,487000,-6109590
PSB,06/14/2011,61,62.5,57.7,62.5,3026040,0
RCB,06/14/2011,25.65,25.75,25.45,25.5,483100,17765
SECB,06/14/2011,94.2,94.2,93,93.1,395110,-3997886
UBP,06/14/2011,59.55,59.55,59,59,25590,297750
COL,06/14/2011,13.9,13.9,13,13.4,2900,0
FMIC,06/14/2011,56.5,60,56,56,2930,0
I,06/14/2011,3.04,3.04,3.04,3.04,1000,0
NRCP,06/14/2011,1.56,1.56,1.55,1.55,134000,0
PSE,06/14/2011,232,238,225,225.2,14690,123120
V,06/14/2011,1.74,1.74,1.72,1.72,579000,0
^INDUSTRIAL,06/14/2011,7054.73,7069.06,6971.32,7010.21,1389654,75836
AP,06/14/2011,29.2,29.35,29.05,29.2,3134600,-16807555
ACR,06/14/2011,1.44,1.47,1.44,1.46,2673000,-24480
PWR,06/14/2011,0.9,0.94,0.88,0.9,71366000,400040
EDC,06/14/2011,6.38,6.4,6.2,6.39,14349500,-8804750
FGEN,06/14/2011,13.6,13.62,13.3,13.44,9509300,-16782354
FPH,06/14/2011,60.3,60.3,58.05,58.2,2045300,-76268439
MWC,06/14/2011,18.3,18.3,18.22,18.22,1412700,6774308
MER,06/14/2011,277,278.8,274,276,626920,-8891846
PCOR,06/14/2011,13.36,13.46,13.36,13.42,423500,-13420
PNX,06/14/2011,12,12.2,11.5,11.9,63600,0
SPC,06/14/2011,4.15,4.15,4.15,4.15,4000,0
TA,06/14/2011,1.06,1.07,1.02,1.02,4065000,0
ANI,06/14/2011,9.03,9.18,8.78,9.1,69000,219690
AMC,06/14/2011,12.5,12.5,12.34,12.34,12800,0
FOOD,06/14/2011,1.47,1.51,1.45,1.48,173000,0
BMM,06/14/2011,70,70,56.2,56.2,70,0
GSMI,06/14/2011,28,28.1,28,28,76200,0
JFC,06/14/2011,83.05,83.9,83,83,375260,-12252555
PIP,06/14/2011,2.38,2.38,2.21,2.21,61000,0
RFM,06/14/2011,1.18,1.2,1.15,1.16,1171000,0
SMB,06/14/2011,31,31,30.1,31,55600,-66220
SMC,06/14/2011,112.8,113.2,111.9,112,3865290,215760769
SFI,06/14/2011,0.149,0.15,0.145,0.145,1130000,0
TDY,06/14/2011,4.85,4.85,4.8,4.8,18000,0
URC,06/14/2011,42,42,40.15,40.9,770200,-8593375
VITA,06/14/2011,0.33,0.34,0.305,0.305,940000,0
EEI,06/14/2011,3.45,3.45,3.4,3.45,519000,341520
HLCM,06/14/2011,11,11,10.7,11,2100,0
MWIDE,06/14/2011,9,9.02,8.98,9,10247100,718328
PHN,06/14/2011,13,13,13,13,20800,0
CMT,06/14/2011,1.48,1.49,1.46,1.49,1460000,-1460
T,06/14/2011,2.85,2.85,2.75,2.8,354000,0
VUL,06/14/2011,0.71,0.71,0.71,0.71,2000,0
COAT,06/14/2011,2.57,2.58,2.55,2.55,290000,128500
ALPHA,06/14/2011,48.75,48.75,48.75,48.75,100,0
IMI,06/14/2011,6.06,6.08,6.01,6.03,32300,0
ION,06/14/2011,1.11,1.11,1.11,1.11,15000,0
MUSX,06/14/2011,0.072,0.072,0.07,0.07,5640000,0
SPH,06/14/2011,2.2,2.2,2.2,2.2,18000,0
^HOLDING,06/14/2011,3420.94,3439.25,3369.33,3378.93,822532,11434
AEV,06/14/2011,39.5,40.3,39.3,39.5,2039000,-54682525
APM,06/14/2011,0.016,0.016,0.015,0.016,30100000,0
AGI,06/14/2011,9.87,9.94,9.5,9.65,28056700,98445540
APO,06/14/2011,1.7,1.7,1.7,1.7,200000,0
ANS,06/14/2011,3.44,3.5,3.44,3.5,2000,0
ATN,06/14/2011,2.26,2.39,2.2,2.3,121000,0
AC,06/14/2011,378,378,372,372,168700,-29262052
DMC,06/14/2011,40.25,40.25,38.95,39.5,4638900,4061125
FJP,06/14/2011,1.24,1.25,1.24,1.25,320000,0
FDC,06/14/2011,4.91,5,4.91,4.98,108000,0
HI,06/14/2011,3.35,3.35,3.3,3.3,100000,0
JGS,06/14/2011,26.2,26.2,25.5,25.6,602300,7821975
LIHC,06/14/2011,0.91,0.92,0.87,0.89,42305000,0
LPZ,06/14/2011,5.98,5.98,5.6,5.61,5059100,-8440955
MHC,06/14/2011,0.405,0.41,0.405,0.41,110000,0
MARC,06/14/2011,1.75,1.85,1.74,1.85,325000,0
MPI,06/14/2011,3.35,3.4,3.31,3.31,20647000,5592720
MIC,06/14/2011,2.6,2.7,2.6,2.7,35000,0
PA,06/14/2011,0.06,0.06,0.058,0.058,1930000,0
PRIM,06/14/2011,2.08,2.08,1.88,1.88,127000,0
POPI,06/14/2011,0.49,0.49,0.48,0.48,310000,0
SINO,06/14/2011,0.35,0.355,0.335,0.335,8180000,0
SM,06/14/2011,538,538,530,535,118740,-12166325
SGI,06/14/2011,1.15,1.15,1.14,1.14,120000,0
SOC,06/14/2011,1.32,1.32,1.28,1.28,255000,65000
SGP,06/14/2011,580.5,610,550,610,480,0
WIN,06/14/2011,0.06,0.06,0.06,0.06,100000,0
^PROPERTY,06/14/2011,1481.07,1486.19,1445.17,1457.2,469412,4571
ALCO,06/14/2011,0.18,0.181,0.18,0.18,1860000,0
ALHI,06/14/2011,17,17.86,17,17.86,2500,0
ARA,06/14/2011,0.315,0.315,0.315,0.315,10000,0
ALI,06/14/2011,15.22,15.3,14.9,15,4980700,39822602
BEL,06/14/2011,4.85,4.88,4.69,4.75,15405000,2786400
CHI,06/14/2011,2.3,2.34,2.3,2.34,17000,0
CPVB,06/14/2011,2.4,2.4,2.4,2.4,200000,0
LAND,06/14/2011,2,2.02,1.97,2,355000,19700
CDC,06/14/2011,1.46,1.46,1.46,1.46,7000,10220
CEI,06/14/2011,0.075,0.075,0.075,0.075,890000,0
CYBR,06/14/2011,0.94,0.95,0.92,0.93,7949000,0
ELI,06/14/2011,0.73,0.74,0.72,0.74,17535000,-2241540
ETON,06/14/2011,3.21,3.21,3.21,3.21,47000,0
FLI,06/14/2011,1.18,1.19,1.16,1.17,16342000,10348280
GERI,06/14/2011,1.84,1.88,1.76,1.78,6219000,47920
MEG,06/14/2011,1.99,2,1.92,1.92,58664000,-37527610
MRC,06/14/2011,0.69,0.7,0.67,0.67,2421000,0
RLT,06/14/2011,0.62,0.62,0.61,0.61,27000,-4340
PO,06/14/2011,3.94,3.94,3.61,3.93,53000,0
RLC,06/14/2011,11.98,12,11.66,11.68,4076200,21592700
SMDC,06/14/2011,9,9,8.82,8.82,1727100,650680
SMPH,06/14/2011,11.3,11.42,10.9,11.2,6615700,-28495116
SLI,06/14/2011,0.86,0.9,0.84,0.87,746000,-1500
VLL,06/14/2011,3.12,3.16,3.05,3.08,4144000,-2436870
^SERVICE,06/14/2011,1502.51,1528.6,1501.9,1503.76,581594,-65680
ABS,06/14/2011,40,40,40,40,200,0
GMA7,06/14/2011,6.78,6.78,6.67,6.67,170800,0
MB,06/14/2011,0.64,0.64,0.59,0.59,69000,0
DGTL,06/14/2011,1.54,1.55,1.53,1.54,4487000,0
GLO,06/14/2011,870,879,870,879,50670,8313760
LIB,06/14/2011,3.8,3.9,3.8,3.9,122000,0
TEL,06/14/2011,2300,2348,2300,2304,104130,-35892220
PCEV,06/14/2011,5.9,5.9,5.76,5.76,1000,0
BHI,06/14/2011,0.074,0.077,0.074,0.077,570000,0
CLOUD,06/14/2011,2.56,2.56,2.5,2.5,80000,0
EG,06/14/2011,14.5,15.2,14.5,15.2,1804000,0
IP,06/14/2011,1.21,1.21,1.2,1.2,400000,0
IS,06/14/2011,0.044,0.044,0.044,0.044,300000,0
ISM,06/14/2011,3.91,4.09,3.85,3.93,1398000,76650
WEB,06/14/2011,16.66,16.66,16.64,16.66,364000,1487738
ATI,06/14/2011,7.8,7.8,7.78,7.78,11100,0
CEB,06/14/2011,83.2,84,82.55,82.8,411800,-2021903
