^FINANCIAL,01/31/2011,891.73,891.73,868.6,870.86,715680,-257357
BDO,01/31/2011,52,52,50,50.8,1908130,-46690998
BPI,01/31/2011,54,54,51.05,51.5,2995150,-117935765
CHIB,01/31/2011,429.6,430,429.6,430,270,-47300
MBT,01/31/2011,65.8,65.8,64.3,64.9,4641750,-30538574
PNB,01/31/2011,52,52,47,49.4,958880,-26095203
RCB,01/31/2011,27.8,27.8,27.5,27.65,350900,-3006740
SECB,01/31/2011,87.85,87.85,85.05,85.6,910970,-21186627
UBP,01/31/2011,59.5,59.55,58.9,59.05,385150,-11510508
COL,01/31/2011,12.8,13.04,12.8,13.04,111200,0
FFI,01/31/2011,6.79,6.79,6.79,6.79,300,0
FMIC,01/31/2011,36.5,36.5,36.5,36.5,1000,0
I,01/31/2011,3.35,3.38,3.35,3.38,7000,0
NRCP,01/31/2011,1.76,1.76,1.76,1.76,1133000,0
PSE,01/31/2011,360,360,359,359,2040,-345600
SLF,01/31/2011,1330,1330,1330,1330,5,0
V,01/31/2011,1.51,1.52,1.5,1.5,455000,0
^INDUSTRIAL,01/31/2011,6886.39,6886.39,6718.75,6764.31,1212468,-418592
AP,01/31/2011,28.5,28.55,27.6,27.75,12885800,-50505840
ACR,01/31/2011,1.39,1.39,1.36,1.37,852000,0
PWR,01/31/2011,0.32,0.325,0.32,0.32,650000,-41600
EDC,01/31/2011,5.9,5.9,5.74,5.79,34804600,-88501747
FGEN,01/31/2011,11.6,11.6,11.4,11.5,908800,160850
FPH,01/31/2011,62.9,62.9,60.5,62,1470280,-63001923
MWC,01/31/2011,18.12,18.18,18,18.18,607400,723040
MER,01/31/2011,229.8,229.8,213,215,1120260,-152217096
PCOR,01/31/2011,14.2,14.46,13.8,14,1782000,-4915694
PNX,01/31/2011,13.9,13.9,13,13.76,188800,0
TA,01/31/2011,1.2,1.26,1.19,1.23,2325000,0
ANI,01/31/2011,9.15,9.2,8.92,8.92,165800,-1828
AMC,01/31/2011,13.2,13.2,13.2,13.2,12100,158400
FOOD,01/31/2011,1.78,1.78,1.72,1.74,3519000,-35000
GSMI,01/31/2011,32.55,32.55,32,32.1,39800,311160
JFC,01/31/2011,75,75,71,75,722400,-27812716
LFM,01/31/2011,45,45,45,45,100,0
PIP,01/31/2011,2.18,2.19,2.13,2.15,12197000,2413530
RFM,01/31/2011,1.73,1.73,1.65,1.65,872000,169000
SMB,01/31/2011,28.5,30,27.5,30,169600,0
SMC,01/31/2011,174,174,167.7,168.8,554500,-19751852
SFI,01/31/2011,0.182,0.184,0.18,0.184,620000,0
URC,01/31/2011,34.55,34.9,34,34.9,162800,-345865
VITA,01/31/2011,0.49,0.49,0.48,0.48,30000,0
EEI,01/31/2011,3.55,3.55,3.39,3.41,2996000,-8310350
HLCM,01/31/2011,13,14,13,13.3,777000,-5404650
PHN,01/31/2011,12,12,12,12,900,0
CMT,01/31/2011,1.7,1.75,1.69,1.74,1703000,-1616660
T,01/31/2011,3.28,3.28,3.25,3.25,363000,0
VUL,01/31/2011,0.8,0.81,0.8,0.8,249000,0
COAT,01/31/2011,2.48,2.48,2.48,2.48,360000,0
MVC,01/31/2011,1.04,1.04,1.03,1.03,41000,0
ALPHA,01/31/2011,60.45,60.45,60.45,60.45,100,0
IMI,01/31/2011,7.45,8,7.45,8,120500,-65504
ION,01/31/2011,1.32,1.35,1.2,1.3,1185000,0
MUSX,01/31/2011,0.068,0.068,0.068,0.068,6000000,0
SPH,01/31/2011,2.5,2.58,2.49,2.52,43000,0
^HOLDING,01/31/2011,3179.04,3179.04,3098.66,3126.45,938207,-257502
AEV,01/31/2011,37,37,36.5,36.75,581300,368000
APM,01/31/2011,0.017,0.017,0.017,0.017,41800000,0
AGI,01/31/2011,11.74,11.74,11.4,11.48,24400800,-118880448
APO,01/31/2011,1.78,1.78,1.78,1.78,130000,0
ANS,01/31/2011,3.1,3.1,3.1,3.1,20000,0
AAA,01/31/2011,0.38,0.38,0.38,0.38,20000,0
ATN,01/31/2011,2.91,3.04,2.91,3.04,17000,0
AC,01/31/2011,353,354,335,340,625970,-141415878
DMC,01/31/2011,33.5,33.75,32.65,33.75,1970800,-10781100
FJP,01/31/2011,1,1,1,1,10000,0
FDC,01/31/2011,4.4,4.6,4.3,4.6,502000,0
JGS,01/31/2011,18.78,19,18,19,472200,-5474184
LIHC,01/31/2011,0.73,0.74,0.71,0.74,484000,0
LPZ,01/31/2011,4.7,4.88,4.6,4.88,15188000,64873390
MARC,01/31/2011,2,2.21,2,2.21,2744000,-21500
MPI,01/31/2011,3.64,3.7,3.55,3.68,15018000,13289450
MIC,01/31/2011,2.93,3.03,2.93,3.03,12000,0
MJIC,01/31/2011,1.64,1.64,1.64,1.64,3000,0
PA,01/31/2011,0.066,0.066,0.065,0.066,5050000,0
PRIM,01/31/2011,2.44,2.44,2.32,2.32,79000,0
SINO,01/31/2011,0.355,0.355,0.34,0.345,8270000,-12600
SM,01/31/2011,488,488,469,470,325460,-59447616
SOC,01/31/2011,1.48,1.48,1.46,1.46,336000,0
UNI,01/31/2011,0.135,0.135,0.135,0.135,500000,0
WIN,01/31/2011,0.088,0.088,0.088,0.088,600000,0
ZHI,01/31/2011,0.19,0.2,0.19,0.2,390000,0
^PROPERTY,01/31/2011,1478.73,1480.01,1456.71,1464.21,720903,-67515
BRN,01/31/2011,2.69,2.69,2.64,2.64,678000,0
ALCO,01/31/2011,0.168,0.168,0.165,0.165,820000,0
ALHI,01/31/2011,11,11,11,11,9000,0
ALI,01/31/2011,14.88,14.88,14.6,14.7,13983800,40838326
BEL,01/31/2011,5.7,5.8,5.52,5.71,7201500,-4250455
CHI,01/31/2011,2.55,2.55,2.55,2.55,136000,-334050
CEI,01/31/2011,0.068,0.068,0.065,0.067,3000000,0
CYBR,01/31/2011,1.17,1.21,1.15,1.15,25341000,170170
ELI,01/31/2011,0.63,0.66,0.61,0.61,27851000,-720400
ETON,01/31/2011,3.8,3.8,3.7,3.7,202000,0
EVER,01/31/2011,0.121,0.121,0.121,0.121,360000,0
LND,01/31/2011,2.17,2.17,2.08,2.09,27303000,358100
FLI,01/31/2011,1.11,1.11,1.07,1.08,59250000,-49616570
HP,01/31/2011,2.5,2.5,2.5,2.5,10000,0
IRC,01/31/2011,0.88,0.88,0.88,0.88,1000,0
IRCB,01/31/2011,0.8,0.8,0.8,0.8,1000,0
MEG,01/31/2011,2.11,2.14,2.07,2.1,18187000,-2900170
MRC,01/31/2011,0.77,0.81,0.75,0.81,2401000,-278000
RLT,01/31/2011,0.66,0.67,0.66,0.67,1050000,-39600
PO,01/31/2011,4.99,5,4.48,4.8,40000,0
RLC,01/31/2011,14.14,14.14,14,14.02,6497300,-19160718
SMP,01/31/2011,750,750,750,750,50,0
SHNG,01/31/2011,1.72,1.72,1.72,1.72,1000000,0
SMDC,01/31/2011,8.08,8.08,7.83,7.9,1321800,-3610844
SMPH,01/31/2011,10.4,10.44,10.2,10.36,14581900,-24864330
SLI,01/31/2011,1.37,1.37,1.25,1.29,821000,38100
SUN,01/31/2011,0.52,0.54,0.52,0.53,340000,0
VLL,01/31/2011,2.79,2.79,2.66,2.72,2255000,-3144800
^SERVICE,01/31/2011,1545.15,1545.22,1531.46,1536.06,1019810,-84786
ABS,01/31/2011,45,45,45,45,21000,0
GMA7,01/31/2011,6.81,7.09,6.8,7,511600,0
DGTL,01/31/2011,1.41,1.41,1.38,1.4,5068000,0
GLO,01/31/2011,790,790,770,771,43470,-15462870
LIB,01/31/2011,4.55,4.79,4.5,4.79,160000,-4550
TEL,01/31/2011,2478,2478,2456,2460,315475,-62053010
PCEV,01/31/2011,7.13,7.13,7.12,7.12,500,0
BHI,01/31/2011,0.076,0.076,0.072,0.074,1870000,0
DFNN,01/31/2011,8.12,8.12,7.76,7.76,202900,0
CLOUD,01/31/2011,2.98,2.98,2.95,2.95,48000,0
EG,01/31/2011,16.9,19,16.9,19,70700,0
IP,01/31/2011,1.32,1.32,1.3,1.3,247000,32500
ISM,01/31/2011,3.5,3.6,3.4,3.42,472000,-465120
WEB,01/31/2011,16.5,16.5,16.3,16.48,1403900,7574900
TBGI,01/31/2011,3.5,3.74,3.5,3.74,40000,0
ATS,01/31/2011,1.83,1.83,1.83,1.83,4000,0
ATI,01/31/2011,7.4,7.4,7.4,7.4,14800,0
CEB,01/31/2011,98.55,98.55,97,98,597460,-5448255
ICT,01/31/2011,41.8,42.4,41.8,42.4,693000,-796870
MAC,01/31/2011,3.25,3.25,3.25,3.25,22000,0
PAL,01/31/2011,5.94,5.94,5.5,5.5,349900,18700
LR,01/31/2011,7.86,8.2,7.58,7.99,5563800,-8300882
PEP,01/31/2011,0.285,0.285,0.28,0.28,600000,0
WPI,01/31/2011,0.37,0.37,0.37,0.37,10000,0
CEU,01/31/2011,8.7,8.7,8.65,8.65,3000,0
APC,01/31/2011,0.74,0.75,0.73,0.73,20555000,106160
ICTV,01/31/2011,0.61,0.61,0.61,0.61,10000,0
JTH,01/31/2011,1.66,1.66,1.66,1.66,2000,0
LOTO,01/31/2011,16.8,18.02,16.8,18.02,58900,0
PAX,01/31/2011,1.89,1.89,1.82,1.89,845000,12810
^MINING-OIL,01/31/2011,13933.12,13941.12,13698.25,13826.7,507036,-41818
AR,01/31/2011,0.0038,0.0038,0.0038,0.0038,5000000,0
AT,01/31/2011,16,16,15.5,15.7,623600,2670560
AB,01/31/2011,42.5,42.5,38.5,42,4000,0
BC,01/31/2011,13.5,14.9,13.44,13.5,14600,0
BCB,01/31/2011,15,15,14.26,15,17000,-247740
CPM,01/31/2011,2.07,2.07,2.04,2.06,565000,-306410
DIZ,01/31/2011,4.3,4.39,4.1,4.2,178000,0
GEO,01/31/2011,0.61,0.61,0.59,0.6,6117000,17700
LC,01/31/2011,0.465,0.465,0.45,0.45,27510000,0
LCB,01/31/2011,0.47,0.475,0.465,0.465,6410000,-933200
MA,01/31/2011,0.029,0.031,0.027,0.029,4605800000,0
MAB,01/31/2011,0.029,0.032,0.027,0.029,1911800000,4807900
NIKL,01/31/2011,20.1,20.1,19,19.54,5759500,-21669340
NI,01/31/2011,3.59,3.6,3.46,3.5,4759000,-77600
OM,01/31/2011,0.0087,0.0092,0.0087,0.0091,46000000,0
ORE,01/31/2011,2.9,2.95,2.77,2.82,3637000,-183480
PX,01/31/2011,14.88,15.5,14.8,15.24,4638700,-22600672
SCC,01/31/2011,198,200.4,197.1,198.9,365520,-3296502
UPM,01/31/2011,0.014,0.014,0.014,0.014,27000000,0
BSC,01/31/2011,0.172,0.172,0.172,0.172,10000,0
OPM,01/31/2011,0.013,0.014,0.013,0.013,10200000,0
PERC,01/31/2011,5.87,5.98,5.87,5.98,18000,0
OV,01/31/2011,0.014,0.014,0.014,0.014,70700000,0
PECB,01/31/2011,20.25,20.25,20.25,20.25,700,0
ACPR,01/31/2011,105.9,105.9,105.9,105.9,200,0
FPHP,01/31/2011,103.1,103.1,103.1,103.1,358400,0
PPREF,01/31/2011,106.5,106.5,106.4,106.4,4000,0
SMCP1,01/31/2011,82,82,80,82,56940,0
ABSP,01/31/2011,47,47.9,47,47.9,15400,239000
GMAP,01/31/2011,6.82,6.95,6.82,6.92,2301200,773995
TELJ,01/31/2011,11,11,11,11,100,0
TELL,01/31/2011,10.6,10.6,10.6,10.6,100,0
TELR,01/31/2011,11.02,11.02,11.02,11.02,200,0
TELS,01/31/2011,10.64,10.64,10.64,10.64,100,0
TELW,01/31/2011,11,11,11,11,400,0
TELZ,01/31/2011,10.96,10.96,10.96,10.96,100,0
MEGW1,01/31/2011,1.15,1.15,1.12,1.12,73000,0
^PSEi,01/31/2011,3943.15,3943.15,3869.9,3881.47,5114106,-1126554
^ALLSHARES,01/31/2011,3073.74,3073.74,3010.23,3033.13,0,0
