^FINANCIAL,05/31/2010,714.87,723.02,712.5,720.54,232265,114447
ASIA,05/31/2010,5.5,5.5,5.5,5.5,22000,0
BDO,05/31/2010,43.5,43.5,43,43.5,634700,3308800
BPI,05/31/2010,44.5,45,44,44.5,1686600,57359550
CHIB,05/31/2010,440,447.5,440,445,9420,650475
CHTR,05/31/2010,20.5,20.5,20,20,3000,0
MBT,05/31/2010,56,57.5,56,57.5,1493000,51031200
PNB,05/31/2010,28.5,29,28.5,28.5,154000,855000
PSB,05/31/2010,49,51.5,49,51.5,1500,0
RCB,05/31/2010,18.25,19,18.25,18.75,167800,0
SECB,05/31/2010,62,62,61,61.5,284100,2871950
UBP,05/31/2010,40.5,41,40,41,147000,-131200
BLFI,05/31/2010,1.58,1.58,1.58,1.58,2000,-3160
COL,05/31/2010,10.5,10.5,10.25,10.5,21700,0
FMIC,05/31/2010,26.5,27.5,26.5,27.5,3600,0
I,05/31/2010,4.5,4.5,4.3,4.3,39000,8900
MED,05/31/2010,0.36,0.36,0.34,0.34,670000,0
NRCP,05/31/2010,1.5,1.5,1.48,1.5,146000,0
PSE,05/31/2010,270,270,267.5,270,29400,-1503750
SLF,05/31/2010,1200,1200,1200,1200,460,0
V,05/31/2010,1.44,1.44,1.44,1.44,60000,0
^INDUSTRIAL,05/31/2010,4965.35,5092.02,4965.35,5092.02,790995,50541
ACR,05/31/2010,0.87,0.87,0.84,0.86,850000,-136100
AP,05/31/2010,16.25,16.75,16,16.75,5387600,-8875750
EDC,05/31/2010,4.9,4.95,4.85,4.95,34681000,34759100
FGEN,05/31/2010,10.75,11,10.5,11,3777900,192425
FPH,05/31/2010,56.5,58.5,56,58.5,2524600,10442150
MER,05/31/2010,170,180,170,179,459900,15946150
MWC,05/31/2010,15.25,15.5,15.25,15.25,1099700,-4390475
PCOR,05/31/2010,6.7,6.8,6.7,6.7,48000,0
PNX,05/31/2010,7,7,7,7,47000,-147000
TA,05/31/2010,1.18,1.2,1.16,1.2,1766000,0
AMC,05/31/2010,10.5,10.75,10.5,10.75,82800,178500
ANI,05/31/2010,13.25,13.25,13,13.25,219600,-67500
GSMI,05/31/2010,31.5,32,31,32,196500,2387700
JFC,05/31/2010,61,61.5,60,60,906200,23660600
PIP,05/31/2010,2.75,2.8,2.75,2.8,595000,-120350
RFM,05/31/2010,0.94,0.94,0.92,0.92,960000,0
SFI,05/31/2010,0.17,0.17,0.17,0.17,5880000,0
SMB,05/31/2010,9.9,10.25,9.9,10.25,139000,0
SMC,05/31/2010,72,74,72,74,96800,0
SMCB,05/31/2010,73,76,73,76,82600,-454400
TUNA,05/31/2010,1.62,1.62,1.58,1.58,222000,0
URC,05/31/2010,24.75,26,24.75,26,4335500,-27720100
VITA,05/31/2010,0.32,0.33,0.32,0.33,70000,0
CMT,05/31/2010,0.91,0.93,0.9,0.93,3060000,279000
EEI,05/31/2010,3.45,3.65,3.45,3.65,5150000,5139300
HLCM,05/31/2010,5.1,5.4,5.1,5.3,781000,-555000
RCM,05/31/2010,4.25,4.25,4.25,4.25,19000,0
T,05/31/2010,3.65,3.65,3.65,3.65,21000,0
VUL,05/31/2010,0.96,0.96,0.94,0.94,1210000,0
COAT,05/31/2010,2.3,2.3,2.3,2.3,27000,0
EURO,05/31/2010,1.7,1.7,1.7,1.7,65000,0
ALPHA,05/31/2010,47.5,47.5,47.5,47.5,500,4750
IMI,05/31/2010,12.75,13,12.75,12.75,21900,0
ION,05/31/2010,1.26,1.26,1.26,1.26,33000,0
MUSX,05/31/2010,0.07,0.0725,0.07,0.0725,12600000,0
SPH,05/31/2010,2.6,2.6,2.6,2.6,163000,18200
^HOLDING,05/31/2010,2142.76,2174.94,2135.62,2167.66,643103,86153
ABA,05/31/2010,0.45,0.47,0.44,0.47,13090000,2669000
AC,05/31/2010,335,335,330,330,351330,28233700
AEV,05/31/2010,17.75,18.25,17.5,18,1807900,1110250
AGI,05/31/2010,5.5,5.6,5.5,5.5,7839000,12760000
ANS,05/31/2010,2.16,2.16,2.16,2.16,15000,0
APM,05/31/2010,0.011,0.011,0.01,0.01,94500000,0
ATN,05/31/2010,4.65,4.7,4.6,4.7,175000,0
